,day,day_str,direction,hour,hour_str,is_eight,is_eighteen,is_nine,is_seventeen,minute,minute_str,tollgate_id,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,volume0,volume1,volume2,volume3,volume4,volume5,week,week_str,weekend,y
67,20.0,20D,exit,2.0,2H,0.0,0.0,0.0,0.0,0.0,0M,1S,36.0,39.0,26.0,20.0,17.0,206.0,24.0,23.0,16.0,10.0,13.0,139.0,1.0,1W,0.0,8.0
68,20.0,20D,exit,2.0,2H,0.0,0.0,0.0,0.0,20.0,20M,1S,39.0,26.0,20.0,17.0,206.0,145.0,23.0,16.0,10.0,13.0,139.0,80.0,1.0,1W,0.0,12.0
69,20.0,20D,exit,2.0,2H,0.0,0.0,0.0,0.0,40.0,40M,1S,26.0,20.0,17.0,206.0,145.0,58.0,16.0,10.0,13.0,139.0,80.0,37.0,1.0,1W,0.0,8.0
70,20.0,20D,exit,3.0,3H,0.0,0.0,0.0,0.0,0.0,0M,1S,20.0,17.0,206.0,145.0,58.0,12.0,10.0,13.0,139.0,80.0,37.0,6.0,1.0,1W,0.0,2.0
71,20.0,20D,exit,3.0,3H,0.0,0.0,0.0,0.0,20.0,20M,1S,17.0,206.0,145.0,58.0,12.0,11.0,13.0,139.0,80.0,37.0,6.0,8.0,1.0,1W,0.0,13.0
72,20.0,20D,exit,3.0,3H,0.0,0.0,0.0,0.0,40.0,40M,1S,206.0,145.0,58.0,12.0,11.0,13.0,139.0,80.0,37.0,6.0,8.0,11.0,1.0,1W,0.0,18.0
73,20.0,20D,exit,4.0,4H,0.0,0.0,0.0,0.0,0.0,0M,1S,145.0,58.0,12.0,11.0,13.0,15.0,80.0,37.0,6.0,8.0,11.0,8.0,1.0,1W,0.0,20.0
74,20.0,20D,exit,4.0,4H,0.0,0.0,0.0,0.0,20.0,20M,1S,58.0,12.0,11.0,13.0,15.0,28.0,37.0,6.0,8.0,11.0,8.0,12.0,1.0,1W,0.0,17.0
75,20.0,20D,exit,4.0,4H,0.0,0.0,0.0,0.0,40.0,40M,1S,12.0,11.0,13.0,15.0,28.0,16.0,6.0,8.0,11.0,8.0,12.0,8.0,1.0,1W,0.0,20.0
76,20.0,20D,exit,5.0,5H,0.0,0.0,0.0,0.0,0.0,0M,1S,11.0,13.0,15.0,28.0,16.0,6.0,8.0,11.0,8.0,12.0,8.0,2.0,1.0,1W,0.0,27.0
77,20.0,20D,exit,5.0,5H,0.0,0.0,0.0,0.0,20.0,20M,1S,13.0,15.0,28.0,16.0,6.0,18.0,11.0,8.0,12.0,8.0,2.0,13.0,1.0,1W,0.0,37.0
78,20.0,20D,exit,5.0,5H,0.0,0.0,0.0,0.0,40.0,40M,1S,15.0,28.0,16.0,6.0,18.0,24.0,8.0,12.0,8.0,2.0,13.0,18.0,1.0,1W,0.0,35.0
79,20.0,20D,exit,6.0,6H,0.0,0.0,0.0,0.0,0.0,0M,1S,28.0,16.0,6.0,18.0,24.0,36.0,12.0,8.0,2.0,13.0,18.0,20.0,1.0,1W,0.0,47.0
80,20.0,20D,exit,6.0,6H,0.0,0.0,0.0,0.0,20.0,20M,1S,16.0,6.0,18.0,24.0,36.0,23.0,8.0,2.0,13.0,18.0,20.0,17.0,1.0,1W,0.0,59.0
81,20.0,20D,exit,6.0,6H,0.0,0.0,0.0,0.0,40.0,40M,1S,6.0,18.0,24.0,36.0,23.0,27.0,2.0,13.0,18.0,20.0,17.0,20.0,1.0,1W,0.0,69.0
82,20.0,20D,exit,7.0,7H,0.0,0.0,0.0,0.0,0.0,0M,1S,18.0,24.0,36.0,23.0,27.0,44.0,13.0,18.0,20.0,17.0,20.0,27.0,1.0,1W,0.0,88.0
83,20.0,20D,exit,7.0,7H,0.0,0.0,0.0,0.0,20.0,20M,1S,24.0,36.0,23.0,27.0,44.0,62.0,18.0,20.0,17.0,20.0,27.0,37.0,1.0,1W,0.0,126.0
84,20.0,20D,exit,7.0,7H,0.0,0.0,0.0,0.0,40.0,40M,1S,36.0,23.0,27.0,44.0,62.0,76.0,20.0,17.0,20.0,27.0,37.0,35.0,1.0,1W,0.0,139.0
85,20.0,20D,exit,8.0,8H,1.0,0.0,0.0,0.0,0.0,0M,1S,23.0,27.0,44.0,62.0,76.0,75.0,17.0,20.0,27.0,37.0,35.0,47.0,1.0,1W,0.0,132.0
86,20.0,20D,exit,8.0,8H,1.0,0.0,0.0,0.0,20.0,20M,1S,27.0,44.0,62.0,76.0,75.0,88.0,20.0,27.0,37.0,35.0,47.0,59.0,1.0,1W,0.0,151.0
87,20.0,20D,exit,8.0,8H,1.0,0.0,0.0,0.0,40.0,40M,1S,44.0,62.0,76.0,75.0,88.0,102.0,27.0,37.0,35.0,47.0,59.0,69.0,1.0,1W,0.0,131.0
88,20.0,20D,exit,9.0,9H,0.0,0.0,1.0,0.0,0.0,0M,1S,62.0,76.0,75.0,88.0,102.0,115.0,37.0,35.0,47.0,59.0,69.0,88.0,1.0,1W,0.0,150.0
89,20.0,20D,exit,9.0,9H,0.0,0.0,1.0,0.0,20.0,20M,1S,76.0,75.0,88.0,102.0,115.0,158.0,35.0,47.0,59.0,69.0,88.0,126.0,1.0,1W,0.0,142.0
90,20.0,20D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,75.0,88.0,102.0,115.0,158.0,155.0,47.0,59.0,69.0,88.0,126.0,139.0,1.0,1W,0.0,173.0
91,20.0,20D,exit,10.0,10H,0.0,0.0,0.0,0.0,0.0,0M,1S,88.0,102.0,115.0,158.0,155.0,160.0,59.0,69.0,88.0,126.0,139.0,132.0,1.0,1W,0.0,96.0
92,20.0,20D,exit,10.0,10H,0.0,0.0,0.0,0.0,20.0,20M,1S,102.0,115.0,158.0,155.0,160.0,166.0,69.0,88.0,126.0,139.0,132.0,151.0,1.0,1W,0.0,92.0
93,20.0,20D,exit,10.0,10H,0.0,0.0,0.0,0.0,40.0,40M,1S,115.0,158.0,155.0,160.0,166.0,163.0,88.0,126.0,139.0,132.0,151.0,131.0,1.0,1W,0.0,92.0
94,20.0,20D,exit,11.0,11H,0.0,0.0,0.0,0.0,0.0,0M,1S,158.0,155.0,160.0,166.0,163.0,197.0,126.0,139.0,132.0,151.0,131.0,150.0,1.0,1W,0.0,90.0
95,20.0,20D,exit,11.0,11H,0.0,0.0,0.0,0.0,20.0,20M,1S,155.0,160.0,166.0,163.0,197.0,182.0,139.0,132.0,151.0,131.0,150.0,142.0,1.0,1W,0.0,98.0
96,20.0,20D,exit,11.0,11H,0.0,0.0,0.0,0.0,40.0,40M,1S,160.0,166.0,163.0,197.0,182.0,214.0,132.0,151.0,131.0,150.0,142.0,173.0,1.0,1W,0.0,87.0
97,20.0,20D,exit,12.0,12H,0.0,0.0,0.0,0.0,0.0,0M,1S,166.0,163.0,197.0,182.0,214.0,131.0,151.0,131.0,150.0,142.0,173.0,96.0,1.0,1W,0.0,86.0
98,20.0,20D,exit,12.0,12H,0.0,0.0,0.0,0.0,20.0,20M,1S,163.0,197.0,182.0,214.0,131.0,115.0,131.0,150.0,142.0,173.0,96.0,92.0,1.0,1W,0.0,82.0
99,20.0,20D,exit,12.0,12H,0.0,0.0,0.0,0.0,40.0,40M,1S,197.0,182.0,214.0,131.0,115.0,119.0,150.0,142.0,173.0,96.0,92.0,92.0,1.0,1W,0.0,70.0
100,20.0,20D,exit,13.0,13H,0.0,0.0,0.0,0.0,0.0,0M,1S,182.0,214.0,131.0,115.0,119.0,118.0,142.0,173.0,96.0,92.0,92.0,90.0,1.0,1W,0.0,99.0
101,20.0,20D,exit,13.0,13H,0.0,0.0,0.0,0.0,20.0,20M,1S,214.0,131.0,115.0,119.0,118.0,141.0,173.0,96.0,92.0,92.0,90.0,98.0,1.0,1W,0.0,95.0
102,20.0,20D,exit,13.0,13H,0.0,0.0,0.0,0.0,40.0,40M,1S,131.0,115.0,119.0,118.0,141.0,129.0,96.0,92.0,92.0,90.0,98.0,87.0,1.0,1W,0.0,103.0
103,20.0,20D,exit,14.0,14H,0.0,0.0,0.0,0.0,0.0,0M,1S,115.0,119.0,118.0,141.0,129.0,106.0,92.0,92.0,90.0,98.0,87.0,86.0,1.0,1W,0.0,105.0
104,20.0,20D,exit,14.0,14H,0.0,0.0,0.0,0.0,20.0,20M,1S,119.0,118.0,141.0,129.0,106.0,109.0,92.0,90.0,98.0,87.0,86.0,82.0,1.0,1W,0.0,94.0
105,20.0,20D,exit,14.0,14H,0.0,0.0,0.0,0.0,40.0,40M,1S,118.0,141.0,129.0,106.0,109.0,88.0,90.0,98.0,87.0,86.0,82.0,70.0,1.0,1W,0.0,99.0
106,20.0,20D,exit,15.0,15H,0.0,0.0,0.0,0.0,0.0,0M,1S,141.0,129.0,106.0,109.0,88.0,122.0,98.0,87.0,86.0,82.0,70.0,99.0,1.0,1W,0.0,78.0
107,20.0,20D,exit,15.0,15H,0.0,0.0,0.0,0.0,20.0,20M,1S,129.0,106.0,109.0,88.0,122.0,121.0,87.0,86.0,82.0,70.0,99.0,95.0,1.0,1W,0.0,79.0
108,20.0,20D,exit,15.0,15H,0.0,0.0,0.0,0.0,40.0,40M,1S,106.0,109.0,88.0,122.0,121.0,163.0,86.0,82.0,70.0,99.0,95.0,103.0,1.0,1W,0.0,71.0
109,20.0,20D,exit,16.0,16H,0.0,0.0,0.0,0.0,0.0,0M,1S,109.0,88.0,122.0,121.0,163.0,126.0,82.0,70.0,99.0,95.0,103.0,105.0,1.0,1W,0.0,95.0
110,20.0,20D,exit,16.0,16H,0.0,0.0,0.0,0.0,20.0,20M,1S,88.0,122.0,121.0,163.0,126.0,129.0,70.0,99.0,95.0,103.0,105.0,94.0,1.0,1W,0.0,96.0
111,20.0,20D,exit,16.0,16H,0.0,0.0,0.0,0.0,40.0,40M,1S,122.0,121.0,163.0,126.0,129.0,127.0,99.0,95.0,103.0,105.0,94.0,99.0,1.0,1W,0.0,95.0
112,20.0,20D,exit,17.0,17H,0.0,0.0,0.0,1.0,0.0,0M,1S,121.0,163.0,126.0,129.0,127.0,99.0,95.0,103.0,105.0,94.0,99.0,78.0,1.0,1W,0.0,111.0
113,20.0,20D,exit,17.0,17H,0.0,0.0,0.0,1.0,20.0,20M,1S,163.0,126.0,129.0,127.0,99.0,96.0,103.0,105.0,94.0,99.0,78.0,79.0,1.0,1W,0.0,110.0
114,20.0,20D,exit,17.0,17H,0.0,0.0,0.0,1.0,40.0,40M,1S,126.0,129.0,127.0,99.0,96.0,96.0,105.0,94.0,99.0,78.0,79.0,71.0,1.0,1W,0.0,133.0
115,20.0,20D,exit,18.0,18H,0.0,1.0,0.0,0.0,0.0,0M,1S,129.0,127.0,99.0,96.0,96.0,114.0,94.0,99.0,78.0,79.0,71.0,95.0,1.0,1W,0.0,78.0
116,20.0,20D,exit,18.0,18H,0.0,1.0,0.0,0.0,20.0,20M,1S,127.0,99.0,96.0,96.0,114.0,126.0,99.0,78.0,79.0,71.0,95.0,96.0,1.0,1W,0.0,60.0
117,20.0,20D,exit,18.0,18H,0.0,1.0,0.0,0.0,40.0,40M,1S,99.0,96.0,96.0,114.0,126.0,119.0,78.0,79.0,71.0,95.0,96.0,95.0,1.0,1W,0.0,53.0
118,20.0,20D,exit,19.0,19H,0.0,0.0,0.0,0.0,0.0,0M,1S,96.0,96.0,114.0,126.0,119.0,148.0,79.0,71.0,95.0,96.0,95.0,111.0,1.0,1W,0.0,44.0
119,20.0,20D,exit,19.0,19H,0.0,0.0,0.0,0.0,20.0,20M,1S,96.0,114.0,126.0,119.0,148.0,148.0,71.0,95.0,96.0,95.0,111.0,110.0,1.0,1W,0.0,52.0
120,20.0,20D,exit,19.0,19H,0.0,0.0,0.0,0.0,40.0,40M,1S,114.0,126.0,119.0,148.0,148.0,150.0,95.0,96.0,95.0,111.0,110.0,133.0,1.0,1W,0.0,49.0
121,20.0,20D,exit,20.0,20H,0.0,0.0,0.0,0.0,0.0,0M,1S,126.0,119.0,148.0,148.0,150.0,83.0,96.0,95.0,111.0,110.0,133.0,78.0,1.0,1W,0.0,34.0
122,20.0,20D,exit,20.0,20H,0.0,0.0,0.0,0.0,20.0,20M,1S,119.0,148.0,148.0,150.0,83.0,63.0,95.0,111.0,110.0,133.0,78.0,60.0,1.0,1W,0.0,42.0
123,20.0,20D,exit,20.0,20H,0.0,0.0,0.0,0.0,40.0,40M,1S,148.0,148.0,150.0,83.0,63.0,63.0,111.0,110.0,133.0,78.0,60.0,53.0,1.0,1W,0.0,37.0
124,20.0,20D,exit,21.0,21H,0.0,0.0,0.0,0.0,0.0,0M,1S,148.0,150.0,83.0,63.0,63.0,62.0,110.0,133.0,78.0,60.0,53.0,44.0,1.0,1W,0.0,41.0
125,20.0,20D,exit,21.0,21H,0.0,0.0,0.0,0.0,20.0,20M,1S,150.0,83.0,63.0,63.0,62.0,55.0,133.0,78.0,60.0,53.0,44.0,52.0,1.0,1W,0.0,42.0
126,20.0,20D,exit,21.0,21H,0.0,0.0,0.0,0.0,40.0,40M,1S,83.0,63.0,63.0,62.0,55.0,79.0,78.0,60.0,53.0,44.0,52.0,49.0,1.0,1W,0.0,39.0
127,20.0,20D,exit,22.0,22H,0.0,0.0,0.0,0.0,0.0,0M,1S,63.0,63.0,62.0,55.0,79.0,45.0,60.0,53.0,44.0,52.0,49.0,34.0,1.0,1W,0.0,32.0
128,20.0,20D,exit,22.0,22H,0.0,0.0,0.0,0.0,20.0,20M,1S,63.0,62.0,55.0,79.0,45.0,47.0,53.0,44.0,52.0,49.0,34.0,42.0,1.0,1W,0.0,30.0
129,20.0,20D,exit,22.0,22H,0.0,0.0,0.0,0.0,40.0,40M,1S,62.0,55.0,79.0,45.0,47.0,49.0,44.0,52.0,49.0,34.0,42.0,37.0,1.0,1W,0.0,24.0
130,20.0,20D,exit,23.0,23H,0.0,0.0,0.0,0.0,0.0,0M,1S,55.0,79.0,45.0,47.0,49.0,62.0,52.0,49.0,34.0,42.0,37.0,41.0,1.0,1W,0.0,12.0
131,20.0,20D,exit,23.0,23H,0.0,0.0,0.0,0.0,20.0,20M,1S,79.0,45.0,47.0,49.0,62.0,54.0,49.0,34.0,42.0,37.0,41.0,42.0,1.0,1W,0.0,22.0
132,20.0,20D,exit,23.0,23H,0.0,0.0,0.0,0.0,40.0,40M,1S,45.0,47.0,49.0,62.0,54.0,49.0,34.0,42.0,37.0,41.0,42.0,39.0,1.0,1W,0.0,14.0
133,21.0,21D,exit,0.0,0H,0.0,0.0,0.0,0.0,0.0,0M,1S,47.0,49.0,62.0,54.0,49.0,41.0,42.0,37.0,41.0,42.0,39.0,32.0,2.0,2W,0.0,97.0
134,21.0,21D,exit,0.0,0H,0.0,0.0,0.0,0.0,20.0,20M,1S,49.0,62.0,54.0,49.0,41.0,47.0,37.0,41.0,42.0,39.0,32.0,30.0,2.0,2W,0.0,64.0
135,21.0,21D,exit,0.0,0H,0.0,0.0,0.0,0.0,40.0,40M,1S,62.0,54.0,49.0,41.0,47.0,29.0,41.0,42.0,39.0,32.0,30.0,24.0,2.0,2W,0.0,41.0
136,21.0,21D,exit,1.0,1H,0.0,0.0,0.0,0.0,0.0,0M,1S,54.0,49.0,41.0,47.0,29.0,18.0,42.0,39.0,32.0,30.0,24.0,12.0,2.0,2W,0.0,9.0
137,21.0,21D,exit,1.0,1H,0.0,0.0,0.0,0.0,20.0,20M,1S,49.0,41.0,47.0,29.0,18.0,33.0,39.0,32.0,30.0,24.0,12.0,22.0,2.0,2W,0.0,8.0
138,21.0,21D,exit,1.0,1H,0.0,0.0,0.0,0.0,40.0,40M,1S,41.0,47.0,29.0,18.0,33.0,18.0,32.0,30.0,24.0,12.0,22.0,14.0,2.0,2W,0.0,13.0
139,21.0,21D,exit,2.0,2H,0.0,0.0,0.0,0.0,0.0,0M,1S,47.0,29.0,18.0,33.0,18.0,124.0,30.0,24.0,12.0,22.0,14.0,97.0,2.0,2W,0.0,10.0
140,21.0,21D,exit,2.0,2H,0.0,0.0,0.0,0.0,20.0,20M,1S,29.0,18.0,33.0,18.0,124.0,101.0,24.0,12.0,22.0,14.0,97.0,64.0,2.0,2W,0.0,7.0
141,21.0,21D,exit,2.0,2H,0.0,0.0,0.0,0.0,40.0,40M,1S,18.0,33.0,18.0,124.0,101.0,76.0,12.0,22.0,14.0,97.0,64.0,41.0,2.0,2W,0.0,10.0
142,21.0,21D,exit,3.0,3H,0.0,0.0,0.0,0.0,0.0,0M,1S,33.0,18.0,124.0,101.0,76.0,10.0,22.0,14.0,97.0,64.0,41.0,9.0,2.0,2W,0.0,12.0
143,21.0,21D,exit,3.0,3H,0.0,0.0,0.0,0.0,20.0,20M,1S,18.0,124.0,101.0,76.0,10.0,17.0,14.0,97.0,64.0,41.0,9.0,8.0,2.0,2W,0.0,15.0
144,21.0,21D,exit,3.0,3H,0.0,0.0,0.0,0.0,40.0,40M,1S,124.0,101.0,76.0,10.0,17.0,21.0,97.0,64.0,41.0,9.0,8.0,13.0,2.0,2W,0.0,19.0
145,21.0,21D,exit,4.0,4H,0.0,0.0,0.0,0.0,0.0,0M,1S,101.0,76.0,10.0,17.0,21.0,18.0,64.0,41.0,9.0,8.0,13.0,10.0,2.0,2W,0.0,18.0
146,21.0,21D,exit,4.0,4H,0.0,0.0,0.0,0.0,20.0,20M,1S,76.0,10.0,17.0,21.0,18.0,12.0,41.0,9.0,8.0,13.0,10.0,7.0,2.0,2W,0.0,18.0
147,21.0,21D,exit,4.0,4H,0.0,0.0,0.0,0.0,40.0,40M,1S,10.0,17.0,21.0,18.0,12.0,11.0,9.0,8.0,13.0,10.0,7.0,10.0,2.0,2W,0.0,18.0
148,21.0,21D,exit,5.0,5H,0.0,0.0,0.0,0.0,0.0,0M,1S,17.0,21.0,18.0,12.0,11.0,23.0,8.0,13.0,10.0,7.0,10.0,12.0,2.0,2W,0.0,31.0
149,21.0,21D,exit,5.0,5H,0.0,0.0,0.0,0.0,20.0,20M,1S,21.0,18.0,12.0,11.0,23.0,31.0,13.0,10.0,7.0,10.0,12.0,15.0,2.0,2W,0.0,28.0
150,21.0,21D,exit,5.0,5H,0.0,0.0,0.0,0.0,40.0,40M,1S,18.0,12.0,11.0,23.0,31.0,29.0,10.0,7.0,10.0,12.0,15.0,19.0,2.0,2W,0.0,30.0
151,21.0,21D,exit,6.0,6H,0.0,0.0,0.0,0.0,0.0,0M,1S,12.0,11.0,23.0,31.0,29.0,22.0,7.0,10.0,12.0,15.0,19.0,18.0,2.0,2W,0.0,36.0
152,21.0,21D,exit,6.0,6H,0.0,0.0,0.0,0.0,20.0,20M,1S,11.0,23.0,31.0,29.0,22.0,23.0,10.0,12.0,15.0,19.0,18.0,18.0,2.0,2W,0.0,50.0
153,21.0,21D,exit,6.0,6H,0.0,0.0,0.0,0.0,40.0,40M,1S,23.0,31.0,29.0,22.0,23.0,33.0,12.0,15.0,19.0,18.0,18.0,18.0,2.0,2W,0.0,71.0
154,21.0,21D,exit,7.0,7H,0.0,0.0,0.0,0.0,0.0,0M,1S,31.0,29.0,22.0,23.0,33.0,54.0,15.0,19.0,18.0,18.0,18.0,31.0,2.0,2W,0.0,77.0
155,21.0,21D,exit,7.0,7H,0.0,0.0,0.0,0.0,20.0,20M,1S,29.0,22.0,23.0,33.0,54.0,45.0,19.0,18.0,18.0,18.0,31.0,28.0,2.0,2W,0.0,94.0
156,21.0,21D,exit,7.0,7H,0.0,0.0,0.0,0.0,40.0,40M,1S,22.0,23.0,33.0,54.0,45.0,60.0,18.0,18.0,18.0,31.0,28.0,30.0,2.0,2W,0.0,99.0
157,21.0,21D,exit,8.0,8H,1.0,0.0,0.0,0.0,0.0,0M,1S,23.0,33.0,54.0,45.0,60.0,56.0,18.0,18.0,31.0,28.0,30.0,36.0,2.0,2W,0.0,100.0
158,21.0,21D,exit,8.0,8H,1.0,0.0,0.0,0.0,20.0,20M,1S,33.0,54.0,45.0,60.0,56.0,67.0,18.0,31.0,28.0,30.0,36.0,50.0,2.0,2W,0.0,105.0
159,21.0,21D,exit,8.0,8H,1.0,0.0,0.0,0.0,40.0,40M,1S,54.0,45.0,60.0,56.0,67.0,104.0,31.0,28.0,30.0,36.0,50.0,71.0,2.0,2W,0.0,119.0
160,21.0,21D,exit,9.0,9H,0.0,0.0,1.0,0.0,0.0,0M,1S,45.0,60.0,56.0,67.0,104.0,96.0,28.0,30.0,36.0,50.0,71.0,77.0,2.0,2W,0.0,137.0
161,21.0,21D,exit,9.0,9H,0.0,0.0,1.0,0.0,20.0,20M,1S,60.0,56.0,67.0,104.0,96.0,146.0,30.0,36.0,50.0,71.0,77.0,94.0,2.0,2W,0.0,132.0
162,21.0,21D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,56.0,67.0,104.0,96.0,146.0,134.0,36.0,50.0,71.0,77.0,94.0,99.0,2.0,2W,0.0,122.0
163,21.0,21D,exit,10.0,10H,0.0,0.0,0.0,0.0,0.0,0M,1S,67.0,104.0,96.0,146.0,134.0,126.0,50.0,71.0,77.0,94.0,99.0,100.0,2.0,2W,0.0,96.0
164,21.0,21D,exit,10.0,10H,0.0,0.0,0.0,0.0,20.0,20M,1S,104.0,96.0,146.0,134.0,126.0,138.0,71.0,77.0,94.0,99.0,100.0,105.0,2.0,2W,0.0,98.0
165,21.0,21D,exit,10.0,10H,0.0,0.0,0.0,0.0,40.0,40M,1S,96.0,146.0,134.0,126.0,138.0,135.0,77.0,94.0,99.0,100.0,105.0,119.0,2.0,2W,0.0,89.0
166,21.0,21D,exit,11.0,11H,0.0,0.0,0.0,0.0,0.0,0M,1S,146.0,134.0,126.0,138.0,135.0,184.0,94.0,99.0,100.0,105.0,119.0,137.0,2.0,2W,0.0,77.0
167,21.0,21D,exit,11.0,11H,0.0,0.0,0.0,0.0,20.0,20M,1S,134.0,126.0,138.0,135.0,184.0,183.0,99.0,100.0,105.0,119.0,137.0,132.0,2.0,2W,0.0,79.0
168,21.0,21D,exit,11.0,11H,0.0,0.0,0.0,0.0,40.0,40M,1S,126.0,138.0,135.0,184.0,183.0,158.0,100.0,105.0,119.0,137.0,132.0,122.0,2.0,2W,0.0,78.0
169,21.0,21D,exit,12.0,12H,0.0,0.0,0.0,0.0,0.0,0M,1S,138.0,135.0,184.0,183.0,158.0,139.0,105.0,119.0,137.0,132.0,122.0,96.0,2.0,2W,0.0,84.0
170,21.0,21D,exit,12.0,12H,0.0,0.0,0.0,0.0,20.0,20M,1S,135.0,184.0,183.0,158.0,139.0,148.0,119.0,137.0,132.0,122.0,96.0,98.0,2.0,2W,0.0,96.0
171,21.0,21D,exit,12.0,12H,0.0,0.0,0.0,0.0,40.0,40M,1S,184.0,183.0,158.0,139.0,148.0,116.0,137.0,132.0,122.0,96.0,98.0,89.0,2.0,2W,0.0,90.0
172,21.0,21D,exit,13.0,13H,0.0,0.0,0.0,0.0,0.0,0M,1S,183.0,158.0,139.0,148.0,116.0,118.0,132.0,122.0,96.0,98.0,89.0,77.0,2.0,2W,0.0,87.0
173,21.0,21D,exit,13.0,13H,0.0,0.0,0.0,0.0,20.0,20M,1S,158.0,139.0,148.0,116.0,118.0,101.0,122.0,96.0,98.0,89.0,77.0,79.0,2.0,2W,0.0,87.0
174,21.0,21D,exit,13.0,13H,0.0,0.0,0.0,0.0,40.0,40M,1S,139.0,148.0,116.0,118.0,101.0,107.0,96.0,98.0,89.0,77.0,79.0,78.0,2.0,2W,0.0,105.0
175,21.0,21D,exit,14.0,14H,0.0,0.0,0.0,0.0,0.0,0M,1S,148.0,116.0,118.0,101.0,107.0,113.0,98.0,89.0,77.0,79.0,78.0,84.0,2.0,2W,0.0,104.0
176,21.0,21D,exit,14.0,14H,0.0,0.0,0.0,0.0,20.0,20M,1S,116.0,118.0,101.0,107.0,113.0,153.0,89.0,77.0,79.0,78.0,84.0,96.0,2.0,2W,0.0,93.0
177,21.0,21D,exit,14.0,14H,0.0,0.0,0.0,0.0,40.0,40M,1S,118.0,101.0,107.0,113.0,153.0,138.0,77.0,79.0,78.0,84.0,96.0,90.0,2.0,2W,0.0,103.0
178,21.0,21D,exit,15.0,15H,0.0,0.0,0.0,0.0,0.0,0M,1S,101.0,107.0,113.0,153.0,138.0,115.0,79.0,78.0,84.0,96.0,90.0,87.0,2.0,2W,0.0,98.0
179,21.0,21D,exit,15.0,15H,0.0,0.0,0.0,0.0,20.0,20M,1S,107.0,113.0,153.0,138.0,115.0,103.0,78.0,84.0,96.0,90.0,87.0,87.0,2.0,2W,0.0,96.0
180,21.0,21D,exit,15.0,15H,0.0,0.0,0.0,0.0,40.0,40M,1S,113.0,153.0,138.0,115.0,103.0,162.0,84.0,96.0,90.0,87.0,87.0,105.0,2.0,2W,0.0,90.0
181,21.0,21D,exit,16.0,16H,0.0,0.0,0.0,0.0,0.0,0M,1S,153.0,138.0,115.0,103.0,162.0,130.0,96.0,90.0,87.0,87.0,105.0,104.0,2.0,2W,0.0,105.0
182,21.0,21D,exit,16.0,16H,0.0,0.0,0.0,0.0,20.0,20M,1S,138.0,115.0,103.0,162.0,130.0,122.0,90.0,87.0,87.0,105.0,104.0,93.0,2.0,2W,0.0,97.0
183,21.0,21D,exit,16.0,16H,0.0,0.0,0.0,0.0,40.0,40M,1S,115.0,103.0,162.0,130.0,122.0,140.0,87.0,87.0,105.0,104.0,93.0,103.0,2.0,2W,0.0,98.0
184,21.0,21D,exit,17.0,17H,0.0,0.0,0.0,1.0,0.0,0M,1S,103.0,162.0,130.0,122.0,140.0,123.0,87.0,105.0,104.0,93.0,103.0,98.0,2.0,2W,0.0,94.0
185,21.0,21D,exit,17.0,17H,0.0,0.0,0.0,1.0,20.0,20M,1S,162.0,130.0,122.0,140.0,123.0,122.0,105.0,104.0,93.0,103.0,98.0,96.0,2.0,2W,0.0,109.0
186,21.0,21D,exit,17.0,17H,0.0,0.0,0.0,1.0,40.0,40M,1S,130.0,122.0,140.0,123.0,122.0,121.0,104.0,93.0,103.0,98.0,96.0,90.0,2.0,2W,0.0,94.0
187,21.0,21D,exit,18.0,18H,0.0,1.0,0.0,0.0,0.0,0M,1S,122.0,140.0,123.0,122.0,121.0,124.0,93.0,103.0,98.0,96.0,90.0,105.0,2.0,2W,0.0,74.0
188,21.0,21D,exit,18.0,18H,0.0,1.0,0.0,0.0,20.0,20M,1S,140.0,123.0,122.0,121.0,124.0,121.0,103.0,98.0,96.0,90.0,105.0,97.0,2.0,2W,0.0,85.0
189,21.0,21D,exit,18.0,18H,0.0,1.0,0.0,0.0,40.0,40M,1S,123.0,122.0,121.0,124.0,121.0,117.0,98.0,96.0,90.0,105.0,97.0,98.0,2.0,2W,0.0,78.0
190,21.0,21D,exit,19.0,19H,0.0,0.0,0.0,0.0,0.0,0M,1S,122.0,121.0,124.0,121.0,117.0,116.0,96.0,90.0,105.0,97.0,98.0,94.0,2.0,2W,0.0,46.0
191,21.0,21D,exit,19.0,19H,0.0,0.0,0.0,0.0,20.0,20M,1S,121.0,124.0,121.0,117.0,116.0,155.0,90.0,105.0,97.0,98.0,94.0,109.0,2.0,2W,0.0,40.0
192,21.0,21D,exit,19.0,19H,0.0,0.0,0.0,0.0,40.0,40M,1S,124.0,121.0,117.0,116.0,155.0,111.0,105.0,97.0,98.0,94.0,109.0,94.0,2.0,2W,0.0,49.0
193,21.0,21D,exit,20.0,20H,0.0,0.0,0.0,0.0,0.0,0M,1S,121.0,117.0,116.0,155.0,111.0,79.0,97.0,98.0,94.0,109.0,94.0,74.0,2.0,2W,0.0,43.0
194,21.0,21D,exit,20.0,20H,0.0,0.0,0.0,0.0,20.0,20M,1S,117.0,116.0,155.0,111.0,79.0,105.0,98.0,94.0,109.0,94.0,74.0,85.0,2.0,2W,0.0,47.0
