,cargo_count0,cargo_count1,cargo_count2,cargo_count3,cargo_count4,cargo_count5,cargo_model0,cargo_model1,cargo_model2,cargo_model3,cargo_model4,cargo_model5,cargo_model_avg0,cargo_model_avg1,cargo_model_avg2,cargo_model_avg3,cargo_model_avg4,cargo_model_avg5,etc_count0,etc_count1,etc_count2,etc_count3,etc_count4,etc_count5,no_count0,no_count1,no_count2,no_count3,no_count4,no_count5,passenger_count0,passenger_count1,passenger_count2,passenger_count3,passenger_count4,passenger_count5,passenger_model0,passenger_model1,passenger_model2,passenger_model3,passenger_model4,passenger_model5,passenger_model_avg0,passenger_model_avg1,passenger_model_avg2,passenger_model_avg3,passenger_model_avg4,passenger_model_avg5,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,vehicle_model_avg0,vehicle_model_avg1,vehicle_model_avg2,vehicle_model_avg3,vehicle_model_avg4,vehicle_model_avg5,volume0,volume1,volume2,volume3,volume4,volume5,y,vehicle_all_model,cargo_all_model,passenger_all_model,no_all_count,cargo_all_count,passenger_all_count,volume_all,etc_all_count,vehicle_all_model_avg,cargo_all_model_avg,passenger_all_model_avg,vehicle_all_model_avg_S2,vehicle_all_model_avg_S3,vehicle_all_model_avg_sqrt,vehicle_model_avg5_S2,vehicle_model_avg5_S3,vehicle_model_avg5_sqrt,vehicle_model_avg4_S2,vehicle_model_avg4_S3,vehicle_model_avg4_sqrt,vehicle_model_avg3_S2,vehicle_model_avg3_S3,vehicle_model_avg3_sqrt,vehicle_model_avg2_S2,vehicle_model_avg2_S3,vehicle_model_avg2_sqrt,vehicle_model_avg1_S2,vehicle_model_avg1_S3,vehicle_model_avg1_sqrt,vehicle_model_avg0_S2,vehicle_model_avg0_S3,passenger_all_model_avg_S2,passenger_all_model_avg_S3,no_all_count_S2,no_all_count_S3,no_all_count_sqrt,no_count4_S2,no_count4_S3,no_count4_sqrt,volume1_S2,volume1_S3,volume1_sqrt,no_count5_S2,no_count5_S3,no_count5_sqrt,volume2_S2,volume2_S3,volume2_sqrt,volume3_S2,volume3_S3,volume3_sqrt,volume_all_S2,volume_all_S3,volume_all_sqrt,volume4_S2,volume4_S3,volume4_sqrt,volume5_S2,volume5_S3,volume5_sqrt,day,hour,minute
2016-09-30 07:20:00,15.0,12.0,16.0,14.0,20.0,14.0,28.0,27.0,25.0,27.0,30.0,17.0,1.86666666667,2.25,1.5625,1.92857142857,1.5,1.21428571429,21.0,20.0,32.0,35.0,55.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,72.0,97.0,107.0,127.0,102.0,57.0,74.0,97.0,115.0,136.0,116.0,1.03636363636,1.02777777778,1.0,1.07476635514,1.07086614173,1.13725490196,85.0,101.0,122.0,142.0,166.0,133.0,1.21428571429,1.20238095238,1.0796460177,1.17355371901,1.12925170068,1.14655172414,70.0,84.0,113.0,121.0,147.0,116.0,108.0,749.0,154.0,595.0,0.0,91.0,560.0,651.0,201.0,1.15053763441,1.69230769231,1.0625,1.32373684819,1.5230090619,1.07263117352,1.31458085612,1.50723494711,1.07077155553,1.27520940349,1.44003238761,1.06266255259,1.3772283314,1.61625143024,1.08330684435,1.16563552353,1.25847375107,1.03906016077,1.44571995465,1.73830613595,1.09653132759,1.47448979592,1.79045189504,1.12890625,1.19946289062,0.0,0.0,0.0,0.0,0.0,0.0,7056.0,592704.0,9.16515138991,0.0,0.0,0.0,12769.0,1442897.0,10.6301458127,14641.0,1771561.0,11.0,423801.0,275894451.0,25.5147016443,21609.0,3176523.0,12.124355653,13456.0,1560896.0,10.7703296143,30D,11H,0M
2016-09-30 07:40:00,12.0,16.0,14.0,20.0,14.0,22.0,27.0,25.0,27.0,30.0,17.0,49.0,2.25,1.5625,1.92857142857,1.5,1.21428571429,2.22727272727,20.0,32.0,35.0,55.0,38.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,97.0,107.0,127.0,102.0,109.0,74.0,97.0,115.0,136.0,116.0,120.0,1.02777777778,1.0,1.07476635514,1.07086614173,1.13725490196,1.10091743119,101.0,122.0,142.0,166.0,133.0,169.0,1.20238095238,1.0796460177,1.17355371901,1.12925170068,1.14655172414,1.29007633588,84.0,113.0,121.0,147.0,116.0,131.0,97.0,833.0,175.0,658.0,0.0,98.0,614.0,712.0,217.0,1.16994382022,1.78571428571,1.07166123779,1.36876854248,1.60138229759,1.08163941322,1.66429695239,2.14707011415,1.13581527366,1.31458085612,1.50723494711,1.07077155553,1.27520940349,1.44003238761,1.06266255259,1.3772283314,1.61625143024,1.08330684435,1.16563552353,1.25847375107,1.03906016077,1.44571995465,1.73830613595,1.14845780857,1.23075771668,0.0,0.0,0.0,0.0,0.0,0.0,12769.0,1442897.0,10.6301458127,0.0,0.0,0.0,14641.0,1771561.0,11.0,21609.0,3176523.0,12.124355653,506944.0,360944128.0,26.6833281283,13456.0,1560896.0,10.7703296143,17161.0,2248091.0,11.4455231423,30D,11H,20M
2016-09-30 08:00:00,16.0,14.0,20.0,14.0,22.0,9.0,25.0,27.0,30.0,17.0,49.0,11.0,1.5625,1.92857142857,1.5,1.21428571429,2.22727272727,1.22222222222,32.0,35.0,55.0,38.0,37.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,107.0,127.0,102.0,109.0,111.0,97.0,115.0,136.0,116.0,120.0,117.0,1.0,1.07476635514,1.07086614173,1.13725490196,1.10091743119,1.05405405405,122.0,142.0,166.0,133.0,169.0,128.0,1.0796460177,1.17355371901,1.12925170068,1.14655172414,1.29007633588,1.06666666667,113.0,121.0,147.0,116.0,131.0,120.0,95.0,860.0,159.0,701.0,0.0,95.0,653.0,748.0,235.0,1.14973262032,1.67368421053,1.07350689127,1.32188509823,1.51981441775,1.07225585581,1.13777777778,1.21362962963,1.03279555899,1.66429695239,2.14707011415,1.13581527366,1.31458085612,1.50723494711,1.07077155553,1.27520940349,1.44003238761,1.06266255259,1.3772283314,1.61625143024,1.08330684435,1.16563552353,1.25847375107,1.15241704561,1.23712764008,0.0,0.0,0.0,0.0,0.0,0.0,14641.0,1771561.0,11.0,0.0,0.0,0.0,21609.0,3176523.0,12.124355653,13456.0,1560896.0,10.7703296143,559504.0,418508992.0,27.3495886624,17161.0,2248091.0,11.4455231423,14400.0,1728000.0,10.9544511501,30D,11H,40M
2016-09-30 08:20:00,14.0,20.0,14.0,22.0,9.0,17.0,27.0,30.0,17.0,49.0,11.0,31.0,1.92857142857,1.5,1.21428571429,2.22727272727,1.22222222222,1.82352941176,35.0,55.0,38.0,37.0,38.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,127.0,102.0,109.0,111.0,85.0,115.0,136.0,116.0,120.0,117.0,87.0,1.07476635514,1.07086614173,1.13725490196,1.10091743119,1.05405405405,1.02352941176,142.0,166.0,133.0,169.0,128.0,118.0,1.17355371901,1.12925170068,1.14655172414,1.29007633588,1.06666666667,1.1568627451,121.0,147.0,116.0,131.0,120.0,102.0,107.0,856.0,165.0,691.0,0.0,96.0,641.0,737.0,235.0,1.16146540027,1.71875,1.07800312012,1.34900187603,1.56681900391,1.07771304171,1.338331411,1.54826574998,1.07557554133,1.13777777778,1.21362962963,1.03279555899,1.66429695239,2.14707011415,1.13581527366,1.31458085612,1.50723494711,1.07077155553,1.27520940349,1.44003238761,1.06266255259,1.3772283314,1.61625143024,1.162090727,1.25273742957,0.0,0.0,0.0,0.0,0.0,0.0,21609.0,3176523.0,12.124355653,0.0,0.0,0.0,13456.0,1560896.0,10.7703296143,17161.0,2248091.0,11.4455231423,543169.0,400315553.0,27.147743921,14400.0,1728000.0,10.9544511501,10404.0,1061208.0,10.0995049384,30D,12H,0M
2016-09-30 08:40:00,20.0,14.0,22.0,9.0,17.0,18.0,30.0,17.0,49.0,11.0,31.0,29.0,1.5,1.21428571429,2.22727272727,1.22222222222,1.82352941176,1.61111111111,55.0,38.0,37.0,38.0,32.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,102.0,109.0,111.0,85.0,85.0,136.0,116.0,120.0,117.0,87.0,91.0,1.07086614173,1.13725490196,1.10091743119,1.05405405405,1.02352941176,1.07058823529,166.0,133.0,169.0,128.0,118.0,120.0,1.12925170068,1.14655172414,1.29007633588,1.06666666667,1.1568627451,1.16504854369,147.0,116.0,131.0,120.0,102.0,103.0,119.0,834.0,167.0,667.0,0.0,100.0,619.0,719.0,224.0,1.15994436718,1.67,1.07754442649,1.34547093494,1.56067143219,1.07700713423,1.35733810915,1.58136478736,1.07937414444,1.338331411,1.54826574998,1.07557554133,1.13777777778,1.21362962963,1.03279555899,1.66429695239,2.14707011415,1.13581527366,1.31458085612,1.50723494711,1.07077155553,1.27520940349,1.44003238761,1.16110199107,1.25113897907,0.0,0.0,0.0,0.0,0.0,0.0,13456.0,1560896.0,10.7703296143,0.0,0.0,0.0,17161.0,2248091.0,11.4455231423,14400.0,1728000.0,10.9544511501,516961.0,371694959.0,26.8141753556,10404.0,1061208.0,10.0995049384,10609.0,1092727.0,10.1488915651,30D,12H,20M
2016-09-30 09:00:00,14.0,22.0,9.0,17.0,18.0,16.0,17.0,49.0,11.0,31.0,29.0,34.0,1.21428571429,2.22727272727,1.22222222222,1.82352941176,1.61111111111,2.125,38.0,37.0,38.0,32.0,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,109.0,111.0,85.0,85.0,89.0,116.0,120.0,117.0,87.0,91.0,92.0,1.13725490196,1.10091743119,1.05405405405,1.02352941176,1.07058823529,1.03370786517,133.0,169.0,128.0,118.0,120.0,126.0,1.14655172414,1.29007633588,1.06666666667,1.1568627451,1.16504854369,1.2,116.0,131.0,120.0,102.0,103.0,105.0,112.0,794.0,171.0,623.0,0.0,96.0,581.0,677.0,190.0,1.17282127031,1.78125,1.07228915663,1.37550973209,1.61322707132,1.08296873007,1.44,1.728,1.09544511501,1.35733810915,1.58136478736,1.07937414444,1.338331411,1.54826574998,1.07557554133,1.13777777778,1.21362962963,1.03279555899,1.66429695239,2.14707011415,1.13581527366,1.31458085612,1.50723494711,1.14980403542,1.23292239942,0.0,0.0,0.0,0.0,0.0,0.0,17161.0,2248091.0,11.4455231423,0.0,0.0,0.0,14400.0,1728000.0,10.9544511501,10404.0,1061208.0,10.0995049384,458329.0,310288733.0,26.0192236625,10609.0,1092727.0,10.1488915651,11025.0,1157625.0,10.246950766,30D,12H,40M
2016-09-30 09:20:00,22.0,9.0,17.0,18.0,16.0,9.0,49.0,11.0,31.0,29.0,34.0,14.0,2.22727272727,1.22222222222,1.82352941176,1.61111111111,2.125,1.55555555556,37.0,38.0,32.0,24.0,21.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,111.0,85.0,85.0,89.0,99.0,120.0,117.0,87.0,91.0,92.0,108.0,1.10091743119,1.05405405405,1.02352941176,1.07058823529,1.03370786517,1.09090909091,169.0,128.0,118.0,120.0,126.0,122.0,1.29007633588,1.06666666667,1.1568627451,1.16504854369,1.2,1.12962962963,131.0,120.0,102.0,103.0,105.0,108.0,150.0,783.0,168.0,615.0,0.0,91.0,578.0,669.0,186.0,1.17040358744,1.84615384615,1.06401384083,1.3698445575,1.60327098434,1.08185192492,1.27606310014,1.44147868719,1.06284035943,1.44,1.728,1.09544511501,1.35733810915,1.58136478736,1.07937414444,1.338331411,1.54826574998,1.07557554133,1.13777777778,1.21362962963,1.03279555899,1.66429695239,2.14707011415,1.13212545348,1.20459715206,0.0,0.0,0.0,0.0,0.0,0.0,14400.0,1728000.0,10.9544511501,0.0,0.0,0.0,10404.0,1061208.0,10.0995049384,10609.0,1092727.0,10.1488915651,447561.0,299418309.0,25.8650343128,11025.0,1157625.0,10.246950766,11664.0,1259712.0,10.3923048454,30D,13H,0M
2016-09-30 09:40:00,9.0,17.0,18.0,16.0,9.0,22.0,11.0,31.0,29.0,34.0,14.0,32.0,1.22222222222,1.82352941176,1.61111111111,2.125,1.55555555556,1.45454545455,38.0,32.0,24.0,21.0,34.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,85.0,85.0,89.0,99.0,75.0,117.0,87.0,91.0,92.0,108.0,82.0,1.05405405405,1.02352941176,1.07058823529,1.03370786517,1.09090909091,1.09333333333,128.0,118.0,120.0,126.0,122.0,114.0,1.06666666667,1.1568627451,1.16504854369,1.2,1.12962962963,1.17525773196,120.0,102.0,103.0,105.0,108.0,97.0,108.0,728.0,151.0,577.0,0.0,91.0,544.0,635.0,166.0,1.14645669291,1.65934065934,1.06066176471,1.31436294873,1.50686019948,1.0707271795,1.38123073653,1.62330210272,1.0840930458,1.27606310014,1.44147868719,1.06284035943,1.44,1.728,1.09544511501,1.35733810915,1.58136478736,1.07937414444,1.338331411,1.54826574998,1.07557554133,1.13777777778,1.21362962963,1.12500337911,1.19324806939,0.0,0.0,0.0,0.0,0.0,0.0,10404.0,1061208.0,10.0995049384,0.0,0.0,0.0,10609.0,1092727.0,10.1488915651,11025.0,1157625.0,10.246950766,403225.0,256047875.0,25.1992063367,11664.0,1259712.0,10.3923048454,9409.0,912673.0,9.8488578018,30D,13H,20M
2016-09-30 10:00:00,17.0,18.0,16.0,9.0,22.0,13.0,31.0,29.0,34.0,14.0,32.0,24.0,1.82352941176,1.61111111111,2.125,1.55555555556,1.45454545455,1.84615384615,32.0,24.0,21.0,34.0,17.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,89.0,99.0,75.0,82.0,87.0,91.0,92.0,108.0,82.0,96.0,1.02352941176,1.07058823529,1.03370786517,1.09090909091,1.09333333333,1.17073170732,118.0,120.0,126.0,122.0,114.0,120.0,1.1568627451,1.16504854369,1.2,1.12962962963,1.17525773196,1.26315789474,102.0,103.0,105.0,108.0,97.0,95.0,130.0,720.0,164.0,556.0,0.0,95.0,515.0,610.0,156.0,1.18032786885,1.72631578947,1.07961165049,1.39317387799,1.64440195435,1.08642895251,1.59556786704,2.01545414783,1.1239029739,1.38123073653,1.62330210272,1.0840930458,1.27606310014,1.44147868719,1.06284035943,1.44,1.728,1.09544511501,1.35733810915,1.58136478736,1.07937414444,1.338331411,1.54826574998,1.16556131586,1.25835357596,0.0,0.0,0.0,0.0,0.0,0.0,10609.0,1092727.0,10.1488915651,0.0,0.0,0.0,11025.0,1157625.0,10.246950766,11664.0,1259712.0,10.3923048454,372100.0,226981000.0,24.6981780705,9409.0,912673.0,9.8488578018,9025.0,857375.0,9.74679434481,30D,13H,40M
2016-09-30 10:20:00,18.0,16.0,9.0,22.0,13.0,19.0,29.0,34.0,14.0,32.0,24.0,34.0,1.61111111111,2.125,1.55555555556,1.45454545455,1.84615384615,1.78947368421,24.0,21.0,34.0,17.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,89.0,99.0,75.0,82.0,88.0,91.0,92.0,108.0,82.0,96.0,90.0,1.07058823529,1.03370786517,1.09090909091,1.09333333333,1.17073170732,1.02272727273,120.0,126.0,122.0,114.0,120.0,124.0,1.16504854369,1.2,1.12962962963,1.17525773196,1.26315789474,1.15887850467,103.0,105.0,108.0,97.0,95.0,107.0,134.0,726.0,167.0,559.0,0.0,97.0,518.0,615.0,152.0,1.18048780488,1.72164948454,1.07915057915,1.39355145747,1.64507050101,1.08650255631,1.34299938859,1.55637312323,1.07651219439,1.59556786704,2.01545414783,1.1239029739,1.38123073653,1.62330210272,1.0840930458,1.27606310014,1.44147868719,1.06284035943,1.44,1.728,1.09544511501,1.35733810915,1.58136478736,1.16456597248,1.25674204366,0.0,0.0,0.0,0.0,0.0,0.0,11025.0,1157625.0,10.246950766,0.0,0.0,0.0,11664.0,1259712.0,10.3923048454,9409.0,912673.0,9.8488578018,378225.0,232608375.0,24.7991935353,9025.0,857375.0,9.74679434481,11449.0,1225043.0,10.3440804328,30D,14H,0M
2016-09-30 10:40:00,16.0,9.0,22.0,13.0,19.0,13.0,34.0,14.0,32.0,24.0,34.0,28.0,2.125,1.55555555556,1.45454545455,1.84615384615,1.78947368421,2.15384615385,21.0,34.0,17.0,28.0,28.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,99.0,75.0,82.0,88.0,106.0,92.0,108.0,82.0,96.0,90.0,110.0,1.03370786517,1.09090909091,1.09333333333,1.17073170732,1.02272727273,1.03773584906,126.0,122.0,114.0,120.0,124.0,138.0,1.2,1.12962962963,1.17525773196,1.26315789474,1.15887850467,1.15966386555,105.0,108.0,97.0,95.0,107.0,119.0,131.0,744.0,166.0,578.0,0.0,92.0,539.0,631.0,155.0,1.17908082409,1.80434782609,1.07235621521,1.39023158973,1.6391954085,1.08585488169,1.34482028105,1.55953948559,1.07687690362,1.34299938859,1.55637312323,1.07651219439,1.59556786704,2.01545414783,1.1239029739,1.38123073653,1.62330210272,1.0840930458,1.27606310014,1.44147868719,1.06284035943,1.44,1.728,1.14994785231,1.23315372659,0.0,0.0,0.0,0.0,0.0,0.0,11664.0,1259712.0,10.3923048454,0.0,0.0,0.0,9409.0,912673.0,9.8488578018,9025.0,857375.0,9.74679434481,398161.0,251239591.0,25.1197133742,11449.0,1225043.0,10.3440804328,14161.0,1685159.0,10.9087121146,30D,14H,20M
2016-09-30 11:00:00,9.0,22.0,13.0,19.0,13.0,19.0,14.0,32.0,24.0,34.0,28.0,33.0,1.55555555556,1.45454545455,1.84615384615,1.78947368421,2.15384615385,1.73684210526,34.0,17.0,28.0,28.0,27.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,75.0,82.0,88.0,106.0,93.0,108.0,82.0,96.0,90.0,110.0,99.0,1.09090909091,1.09333333333,1.17073170732,1.02272727273,1.03773584906,1.06451612903,122.0,114.0,120.0,124.0,138.0,132.0,1.12962962963,1.17525773196,1.26315789474,1.15887850467,1.15966386555,1.17857142857,108.0,97.0,95.0,107.0,119.0,112.0,138.0,750.0,165.0,585.0,0.0,95.0,543.0,638.0,162.0,1.17554858934,1.73684210526,1.0773480663,1.3819144859,1.62450762449,1.0842271853,1.38903061224,1.637071793,1.08562029668,1.34482028105,1.55953948559,1.07687690362,1.34299938859,1.55637312323,1.07651219439,1.59556786704,2.01545414783,1.1239029739,1.38123073653,1.62330210272,1.0840930458,1.27606310014,1.44147868719,1.16067885596,1.25045512106,0.0,0.0,0.0,0.0,0.0,0.0,9409.0,912673.0,9.8488578018,0.0,0.0,0.0,9025.0,857375.0,9.74679434481,11449.0,1225043.0,10.3440804328,407044.0,259694072.0,25.2586618806,14161.0,1685159.0,10.9087121146,12544.0,1404928.0,10.5830052443,30D,14H,40M
2016-09-30 11:20:00,22.0,13.0,19.0,13.0,19.0,16.0,32.0,24.0,34.0,28.0,33.0,23.0,1.45454545455,1.84615384615,1.78947368421,2.15384615385,1.73684210526,1.4375,17.0,28.0,28.0,27.0,28.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,82.0,88.0,106.0,93.0,134.0,82.0,96.0,90.0,110.0,99.0,151.0,1.09333333333,1.17073170732,1.02272727273,1.03773584906,1.06451612903,1.12686567164,114.0,120.0,124.0,138.0,132.0,174.0,1.17525773196,1.26315789474,1.15887850467,1.15966386555,1.17857142857,1.16,97.0,95.0,107.0,119.0,112.0,150.0,91.0,802.0,174.0,628.0,0.0,102.0,578.0,680.0,171.0,1.17941176471,1.70588235294,1.08650519031,1.39101211073,1.64057604824,1.08600725813,1.3456,1.560896,1.07703296143,1.38903061224,1.637071793,1.08562029668,1.34482028105,1.55953948559,1.07687690362,1.34299938859,1.55637312323,1.07651219439,1.59556786704,2.01545414783,1.1239029739,1.38123073653,1.62330210272,1.18049352857,1.28261234592,0.0,0.0,0.0,0.0,0.0,0.0,9025.0,857375.0,9.74679434481,0.0,0.0,0.0,11449.0,1225043.0,10.3440804328,14161.0,1685159.0,10.9087121146,462400.0,314432000.0,26.0768096208,12544.0,1404928.0,10.5830052443,22500.0,3375000.0,12.2474487139,30D,15H,0M
2016-09-30 11:40:00,13.0,19.0,13.0,19.0,16.0,12.0,24.0,34.0,28.0,33.0,23.0,15.0,1.84615384615,1.78947368421,2.15384615385,1.73684210526,1.4375,1.25,28.0,28.0,27.0,28.0,43.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,88.0,106.0,93.0,134.0,96.0,96.0,90.0,110.0,99.0,151.0,99.0,1.17073170732,1.02272727273,1.03773584906,1.06451612903,1.12686567164,1.03125,120.0,124.0,138.0,132.0,174.0,114.0,1.26315789474,1.15887850467,1.15966386555,1.17857142857,1.16,1.05555555556,95.0,107.0,119.0,112.0,150.0,108.0,119.0,802.0,157.0,645.0,0.0,92.0,599.0,691.0,188.0,1.16063675832,1.70652173913,1.07679465776,1.34707768477,1.56346787725,1.0773285285,1.11419753086,1.17609739369,1.02740233383,1.3456,1.560896,1.07703296143,1.38903061224,1.637071793,1.08562029668,1.34482028105,1.55953948559,1.07687690362,1.34299938859,1.55637312323,1.07651219439,1.59556786704,2.01545414783,1.15948673499,1.24852912198,0.0,0.0,0.0,0.0,0.0,0.0,11449.0,1225043.0,10.3440804328,0.0,0.0,0.0,14161.0,1685159.0,10.9087121146,12544.0,1404928.0,10.5830052443,477481.0,329939371.0,26.2868788562,22500.0,3375000.0,12.2474487139,11664.0,1259712.0,10.3923048454,30D,15H,20M
2016-09-30 12:00:00,19.0,13.0,19.0,16.0,12.0,14.0,34.0,28.0,33.0,23.0,15.0,23.0,1.78947368421,2.15384615385,1.73684210526,1.4375,1.25,1.64285714286,28.0,27.0,28.0,43.0,34.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,106.0,93.0,134.0,96.0,116.0,90.0,110.0,99.0,151.0,99.0,120.0,1.02272727273,1.03773584906,1.06451612903,1.12686567164,1.03125,1.03448275862,124.0,138.0,132.0,174.0,114.0,143.0,1.15887850467,1.15966386555,1.17857142857,1.16,1.05555555556,1.1,107.0,119.0,112.0,150.0,108.0,130.0,114.0,825.0,156.0,669.0,0.0,93.0,633.0,726.0,195.0,1.13636363636,1.67741935484,1.05687203791,1.29132231405,1.46741172051,1.06600358178,1.21,1.331,1.04880884817,1.11419753086,1.17609739369,1.02740233383,1.3456,1.560896,1.07703296143,1.38903061224,1.637071793,1.08562029668,1.34482028105,1.55953948559,1.07687690362,1.34299938859,1.55637312323,1.11697850453,1.18050334839,0.0,0.0,0.0,0.0,0.0,0.0,14161.0,1685159.0,10.9087121146,0.0,0.0,0.0,12544.0,1404928.0,10.5830052443,22500.0,3375000.0,12.2474487139,527076.0,382657176.0,26.9443871706,11664.0,1259712.0,10.3923048454,16900.0,2197000.0,11.401754251,30D,15H,40M
2016-09-30 12:20:00,13.0,19.0,16.0,12.0,14.0,15.0,28.0,33.0,23.0,15.0,23.0,40.0,2.15384615385,1.73684210526,1.4375,1.25,1.64285714286,2.66666666667,27.0,28.0,43.0,34.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,93.0,134.0,96.0,116.0,119.0,110.0,99.0,151.0,99.0,120.0,128.0,1.03773584906,1.06451612903,1.12686567164,1.03125,1.03448275862,1.0756302521,138.0,132.0,174.0,114.0,143.0,168.0,1.15966386555,1.17857142857,1.16,1.05555555556,1.1,1.25373134328,119.0,112.0,150.0,108.0,130.0,134.0,88.0,869.0,162.0,707.0,0.0,89.0,664.0,753.0,202.0,1.15405046481,1.8202247191,1.06475903614,1.33183247532,1.53700188719,1.07426740843,1.57184228113,1.97066793455,1.11970145275,1.21,1.331,1.04880884817,1.11419753086,1.17609739369,1.02740233383,1.3456,1.560896,1.07703296143,1.38903061224,1.637071793,1.08562029668,1.34482028105,1.55953948559,1.13371180505,1.20712988881,0.0,0.0,0.0,0.0,0.0,0.0,12544.0,1404928.0,10.5830052443,0.0,0.0,0.0,22500.0,3375000.0,12.2474487139,11664.0,1259712.0,10.3923048454,567009.0,426957777.0,27.440845468,16900.0,2197000.0,11.401754251,17956.0,2406104.0,11.5758369028,30D,16H,0M
2016-09-30 12:40:00,19.0,16.0,12.0,14.0,15.0,14.0,33.0,23.0,15.0,23.0,40.0,28.0,1.73684210526,1.4375,1.25,1.64285714286,2.66666666667,2.0,28.0,43.0,34.0,35.0,35.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,134.0,96.0,116.0,119.0,117.0,99.0,151.0,99.0,120.0,128.0,126.0,1.06451612903,1.12686567164,1.03125,1.03448275862,1.0756302521,1.07692307692,132.0,174.0,114.0,143.0,168.0,154.0,1.17857142857,1.16,1.05555555556,1.1,1.25373134328,1.17557251908,112.0,150.0,108.0,130.0,134.0,131.0,110.0,885.0,162.0,723.0,0.0,90.0,675.0,765.0,212.0,1.1568627451,1.8,1.07111111111,1.338331411,1.54826574998,1.07557554133,1.38197074763,1.62460683309,1.08423822063,1.57184228113,1.97066793455,1.11970145275,1.21,1.331,1.04880884817,1.11419753086,1.17609739369,1.02740233383,1.3456,1.560896,1.07703296143,1.38903061224,1.637071793,1.14727901235,1.22886329767,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,3375000.0,12.2474487139,0.0,0.0,0.0,11664.0,1259712.0,10.3923048454,16900.0,2197000.0,11.401754251,585225.0,447697125.0,27.6586333719,17956.0,2406104.0,11.5758369028,17161.0,2248091.0,11.4455231423,30D,16H,20M
2016-09-30 13:00:00,16.0,12.0,14.0,15.0,14.0,22.0,23.0,15.0,23.0,40.0,28.0,41.0,1.4375,1.25,1.64285714286,2.66666666667,2.0,1.86363636364,43.0,34.0,35.0,35.0,37.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,96.0,116.0,119.0,117.0,116.0,151.0,99.0,120.0,128.0,126.0,120.0,1.12686567164,1.03125,1.03448275862,1.0756302521,1.07692307692,1.03448275862,174.0,114.0,143.0,168.0,154.0,161.0,1.16,1.05555555556,1.1,1.25373134328,1.17557251908,1.16666666667,150.0,108.0,130.0,134.0,131.0,138.0,106.0,914.0,170.0,744.0,0.0,93.0,698.0,791.0,216.0,1.15549936789,1.82795698925,1.0659025788,1.33517878919,1.54279824693,1.07494156487,1.36111111111,1.58796296296,1.08012344973,1.38197074763,1.62460683309,1.08423822063,1.57184228113,1.97066793455,1.11970145275,1.21,1.331,1.04880884817,1.11419753086,1.17609739369,1.02740233383,1.3456,1.560896,1.13614830749,1.21102341084,0.0,0.0,0.0,0.0,0.0,0.0,11664.0,1259712.0,10.3923048454,0.0,0.0,0.0,16900.0,2197000.0,11.401754251,17956.0,2406104.0,11.5758369028,625681.0,494913671.0,28.1247222209,17161.0,2248091.0,11.4455231423,19044.0,2628072.0,11.7473401245,30D,16H,40M
