,cargo_count0,cargo_count1,cargo_count2,cargo_count3,cargo_count4,cargo_count5,cargo_model0,cargo_model1,cargo_model2,cargo_model3,cargo_model4,cargo_model5,cargo_model_avg0,cargo_model_avg1,cargo_model_avg2,cargo_model_avg3,cargo_model_avg4,cargo_model_avg5,etc_count0,etc_count1,etc_count2,etc_count3,etc_count4,etc_count5,etc_model0,etc_model1,etc_model2,etc_model3,etc_model4,etc_model5,no_etc_count0,no_etc_count1,no_etc_count2,no_etc_count3,no_etc_count4,no_etc_count5,no_etc_model0,no_etc_model1,no_etc_model2,no_etc_model3,no_etc_model4,no_etc_model5,passenger_count0,passenger_count1,passenger_count2,passenger_count3,passenger_count4,passenger_count5,passenger_model0,passenger_model1,passenger_model2,passenger_model3,passenger_model4,passenger_model5,passenger_model_avg0,passenger_model_avg1,passenger_model_avg2,passenger_model_avg3,passenger_model_avg4,passenger_model_avg5,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,vehicle_model_avg0,vehicle_model_avg1,vehicle_model_avg2,vehicle_model_avg3,vehicle_model_avg4,vehicle_model_avg5,volume0,volume1,volume2,volume3,volume4,volume5,y,vehicle_all_model,etc_all_model,etc_all_count,etc_avg_model,cargo_all_model,passenger_all_model,cargo_all_count,passenger_all_count,cargo_avg_model,passenger_avg_model,volume_all,vehicle_avg_model,day,hour,minute,week,weekend
136,4.0,4.0,8.0,7.0,5.0,0.0,13.0,8.0,25.0,10.0,11.0,0.0,3.25,2.0,3.125,1.42857142857,2.2,0.0,9.0,10.0,7.0,4.0,5.0,5.0,9.0,12.0,7.0,4.0,5.0,5.0,31.0,24.0,21.0,17.0,15.0,3.0,41.0,28.0,38.0,20.0,21.0,3.0,36.0,30.0,20.0,14.0,15.0,8.0,37.0,32.0,20.0,14.0,15.0,8.0,1.02777777778,1.06666666667,1.0,1.0,1.0,1.0,50.0,40.0,45.0,24.0,26.0,8.0,1.25,1.17647058824,1.60714285714,1.14285714286,1.3,1.0,40.0,34.0,28.0,21.0,20.0,8.0,10.0,193.0,42.0,40.0,1.05,67.0,126.0,28.0,123.0,2.39285714286,1.0243902439,151.0,1.27814569536,19,23,40,2,0
137,4.0,8.0,7.0,5.0,0.0,10.0,8.0,25.0,10.0,11.0,0.0,29.0,2.0,3.125,1.42857142857,2.2,0.0,2.9,10.0,7.0,4.0,5.0,5.0,8.0,12.0,7.0,4.0,5.0,5.0,8.0,24.0,21.0,17.0,15.0,3.0,15.0,28.0,38.0,20.0,21.0,3.0,34.0,30.0,20.0,14.0,15.0,8.0,13.0,32.0,20.0,14.0,15.0,8.0,13.0,1.06666666667,1.0,1.0,1.0,1.0,1.0,40.0,45.0,24.0,26.0,8.0,42.0,1.17647058824,1.60714285714,1.14285714286,1.3,1.0,1.82608695652,34.0,28.0,21.0,20.0,8.0,23.0,107.0,185.0,41.0,39.0,1.05128205128,83.0,102.0,34.0,100.0,2.44117647059,1.02,134.0,1.38059701493,20,0,0,3,0
138,8.0,7.0,5.0,0.0,10.0,2.0,25.0,10.0,11.0,0.0,29.0,5.0,3.125,1.42857142857,2.2,0.0,2.9,2.5,7.0,4.0,5.0,5.0,8.0,4.0,7.0,4.0,5.0,5.0,8.0,4.0,21.0,17.0,15.0,3.0,15.0,6.0,38.0,20.0,21.0,3.0,34.0,9.0,20.0,14.0,15.0,8.0,13.0,8.0,20.0,14.0,15.0,8.0,13.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,45.0,24.0,26.0,8.0,42.0,13.0,1.60714285714,1.14285714286,1.3,1.0,1.82608695652,1.3,28.0,21.0,20.0,8.0,23.0,10.0,82.0,158.0,33.0,33.0,1.0,80.0,78.0,32.0,78.0,2.5,1.0,110.0,1.43636363636,20,0,20,3,0
139,7.0,5.0,0.0,10.0,2.0,25.0,10.0,11.0,0.0,29.0,5.0,46.0,1.42857142857,2.2,0.0,2.9,2.5,1.84,4.0,5.0,5.0,8.0,4.0,20.0,4.0,5.0,5.0,8.0,4.0,26.0,17.0,15.0,3.0,15.0,6.0,87.0,20.0,21.0,3.0,34.0,9.0,108.0,14.0,15.0,8.0,13.0,8.0,82.0,14.0,15.0,8.0,13.0,8.0,88.0,1.0,1.0,1.0,1.0,1.0,1.07317073171,24.0,26.0,8.0,42.0,13.0,134.0,1.14285714286,1.3,1.0,1.82608695652,1.3,1.2523364486,21.0,20.0,8.0,23.0,10.0,107.0,52.0,247.0,52.0,46.0,1.13043478261,101.0,146.0,49.0,140.0,2.0612244898,1.04285714286,189.0,1.30687830688,20,0,40,3,0
140,5.0,0.0,10.0,2.0,25.0,31.0,11.0,0.0,29.0,5.0,46.0,64.0,2.2,0.0,2.9,2.5,1.84,2.06451612903,5.0,5.0,8.0,4.0,20.0,17.0,5.0,5.0,8.0,4.0,26.0,18.0,15.0,3.0,15.0,6.0,87.0,65.0,21.0,3.0,34.0,9.0,108.0,107.0,15.0,8.0,13.0,8.0,82.0,51.0,15.0,8.0,13.0,8.0,88.0,61.0,1.0,1.0,1.0,1.0,1.07317073171,1.19607843137,26.0,8.0,42.0,13.0,134.0,125.0,1.3,1.0,1.82608695652,1.3,1.2523364486,1.5243902439,20.0,8.0,23.0,10.0,107.0,82.0,6.0,348.0,66.0,59.0,1.1186440678,155.0,193.0,73.0,177.0,2.12328767123,1.09039548023,250.0,1.392,20,1,0,3,0
141,0.0,10.0,2.0,25.0,31.0,10.0,0.0,29.0,5.0,46.0,64.0,19.0,0.0,2.9,2.5,1.84,2.06451612903,1.9,5.0,8.0,4.0,20.0,17.0,9.0,5.0,8.0,4.0,26.0,18.0,16.0,3.0,15.0,6.0,87.0,65.0,43.0,3.0,34.0,9.0,108.0,107.0,82.0,8.0,13.0,8.0,82.0,51.0,42.0,8.0,13.0,8.0,88.0,61.0,79.0,1.0,1.0,1.0,1.07317073171,1.19607843137,1.88095238095,8.0,42.0,13.0,134.0,125.0,98.0,1.0,1.82608695652,1.3,1.2523364486,1.5243902439,1.88461538462,8.0,23.0,10.0,107.0,82.0,52.0,7.0,420.0,77.0,63.0,1.22222222222,163.0,257.0,78.0,204.0,2.08974358974,1.25980392157,282.0,1.48936170213,20,1,20,3,0
142,10.0,2.0,25.0,31.0,10.0,5.0,29.0,5.0,46.0,64.0,19.0,14.0,2.9,2.5,1.84,2.06451612903,1.9,2.8,8.0,4.0,20.0,17.0,9.0,0.0,8.0,4.0,26.0,18.0,16.0,0.0,15.0,6.0,87.0,65.0,43.0,6.0,34.0,9.0,108.0,107.0,82.0,15.0,13.0,8.0,82.0,51.0,42.0,1.0,13.0,8.0,88.0,61.0,79.0,1.0,1.0,1.0,1.07317073171,1.19607843137,1.88095238095,1.0,42.0,13.0,134.0,125.0,98.0,15.0,1.82608695652,1.3,1.2523364486,1.5243902439,1.88461538462,2.5,23.0,10.0,107.0,82.0,52.0,6.0,11.0,427.0,72.0,58.0,1.24137931034,177.0,250.0,83.0,197.0,2.13253012048,1.26903553299,280.0,1.525,20,1,40,3,0
143,2.0,25.0,31.0,10.0,5.0,3.0,5.0,46.0,64.0,19.0,14.0,8.0,2.5,1.84,2.06451612903,1.9,2.8,2.66666666667,4.0,20.0,17.0,9.0,0.0,1.0,4.0,26.0,18.0,16.0,0.0,1.0,6.0,87.0,65.0,43.0,6.0,6.0,9.0,108.0,107.0,82.0,15.0,11.0,8.0,82.0,51.0,42.0,1.0,4.0,8.0,88.0,61.0,79.0,1.0,4.0,1.0,1.07317073171,1.19607843137,1.88095238095,1.0,1.0,13.0,134.0,125.0,98.0,15.0,12.0,1.3,1.2523364486,1.5243902439,1.88461538462,2.5,1.71428571429,10.0,107.0,82.0,52.0,6.0,7.0,7.0,397.0,65.0,51.0,1.27450980392,156.0,241.0,76.0,188.0,2.05263157895,1.28191489362,264.0,1.50378787879,20,2,0,3,0
144,25.0,31.0,10.0,5.0,3.0,4.0,46.0,64.0,19.0,14.0,8.0,9.0,1.84,2.06451612903,1.9,2.8,2.66666666667,2.25,20.0,17.0,9.0,0.0,1.0,2.0,26.0,18.0,16.0,0.0,1.0,2.0,87.0,65.0,43.0,6.0,6.0,9.0,108.0,107.0,82.0,15.0,11.0,14.0,82.0,51.0,42.0,1.0,4.0,7.0,88.0,61.0,79.0,1.0,4.0,7.0,1.07317073171,1.19607843137,1.88095238095,1.0,1.0,1.0,134.0,125.0,98.0,15.0,12.0,16.0,1.2523364486,1.5243902439,1.88461538462,2.5,1.71428571429,1.45454545455,107.0,82.0,52.0,6.0,7.0,11.0,10.0,400.0,63.0,49.0,1.28571428571,160.0,240.0,78.0,187.0,2.05128205128,1.28342245989,265.0,1.50943396226,20,2,20,3,0
145,31.0,10.0,5.0,3.0,4.0,5.0,64.0,19.0,14.0,8.0,9.0,14.0,2.06451612903,1.9,2.8,2.66666666667,2.25,2.8,17.0,9.0,0.0,1.0,2.0,1.0,18.0,16.0,0.0,1.0,2.0,5.0,65.0,43.0,6.0,6.0,9.0,6.0,107.0,82.0,15.0,11.0,14.0,11.0,51.0,42.0,1.0,4.0,7.0,2.0,61.0,79.0,1.0,4.0,7.0,2.0,1.19607843137,1.88095238095,1.0,1.0,1.0,1.0,125.0,98.0,15.0,12.0,16.0,16.0,1.5243902439,1.88461538462,2.5,1.71428571429,1.45454545455,2.28571428571,82.0,52.0,6.0,7.0,11.0,7.0,7.0,282.0,42.0,30.0,1.4,128.0,154.0,58.0,107.0,2.20689655172,1.43925233645,165.0,1.70909090909,20,2,40,3,0
146,10.0,5.0,3.0,4.0,5.0,4.0,19.0,14.0,8.0,9.0,14.0,8.0,1.9,2.8,2.66666666667,2.25,2.8,2.0,9.0,0.0,1.0,2.0,1.0,4.0,16.0,0.0,1.0,2.0,5.0,4.0,43.0,6.0,6.0,9.0,6.0,6.0,82.0,15.0,11.0,14.0,11.0,10.0,42.0,1.0,4.0,7.0,2.0,6.0,79.0,1.0,4.0,7.0,2.0,6.0,1.88095238095,1.0,1.0,1.0,1.0,1.0,98.0,15.0,12.0,16.0,16.0,14.0,1.88461538462,2.5,1.71428571429,1.45454545455,2.28571428571,1.4,52.0,6.0,7.0,11.0,7.0,10.0,11.0,171.0,28.0,17.0,1.64705882353,72.0,99.0,31.0,62.0,2.32258064516,1.59677419355,93.0,1.83870967742,20,3,0,3,0
147,5.0,3.0,4.0,5.0,4.0,3.0,14.0,8.0,9.0,14.0,8.0,7.0,2.8,2.66666666667,2.25,2.8,2.0,2.33333333333,0.0,1.0,2.0,1.0,4.0,1.0,0.0,1.0,2.0,5.0,4.0,1.0,6.0,6.0,9.0,6.0,6.0,6.0,15.0,11.0,14.0,11.0,10.0,11.0,1.0,4.0,7.0,2.0,6.0,4.0,1.0,4.0,7.0,2.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.25,15.0,12.0,16.0,16.0,14.0,12.0,2.5,1.71428571429,1.45454545455,2.28571428571,1.4,1.71428571429,6.0,7.0,11.0,7.0,10.0,7.0,13.0,85.0,13.0,9.0,1.44444444444,60.0,25.0,24.0,24.0,2.5,1.04166666667,48.0,1.77083333333,20,3,20,3,0
148,3.0,4.0,5.0,4.0,3.0,10.0,8.0,9.0,14.0,8.0,7.0,27.0,2.66666666667,2.25,2.8,2.0,2.33333333333,2.7,1.0,2.0,1.0,4.0,1.0,0.0,1.0,2.0,5.0,4.0,1.0,0.0,6.0,9.0,6.0,6.0,6.0,11.0,11.0,14.0,11.0,10.0,11.0,28.0,4.0,7.0,2.0,6.0,4.0,1.0,4.0,7.0,2.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.25,1.0,12.0,16.0,16.0,14.0,12.0,28.0,1.71428571429,1.45454545455,2.28571428571,1.4,1.71428571429,2.54545454545,7.0,11.0,7.0,10.0,7.0,11.0,18.0,98.0,13.0,9.0,1.44444444444,73.0,25.0,29.0,24.0,2.51724137931,1.04166666667,53.0,1.84905660377,20,3,40,3,0
149,4.0,5.0,4.0,3.0,10.0,11.0,9.0,14.0,8.0,7.0,27.0,13.0,2.25,2.8,2.0,2.33333333333,2.7,1.18181818182,2.0,1.0,4.0,1.0,0.0,0.0,2.0,5.0,4.0,1.0,0.0,0.0,9.0,6.0,6.0,6.0,11.0,13.0,14.0,11.0,10.0,11.0,28.0,15.0,7.0,2.0,6.0,4.0,1.0,2.0,7.0,2.0,6.0,5.0,1.0,2.0,1.0,1.0,1.0,1.25,1.0,1.0,16.0,16.0,14.0,12.0,28.0,15.0,1.45454545455,2.28571428571,1.4,1.71428571429,2.54545454545,1.15384615385,11.0,7.0,10.0,7.0,11.0,13.0,13.0,101.0,12.0,8.0,1.5,78.0,23.0,37.0,22.0,2.10810810811,1.04545454545,59.0,1.71186440678,20,4,0,3,0
150,5.0,4.0,3.0,10.0,11.0,12.0,14.0,8.0,7.0,27.0,13.0,19.0,2.8,2.0,2.33333333333,2.7,1.18181818182,1.58333333333,1.0,4.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,11.0,13.0,18.0,11.0,10.0,11.0,28.0,15.0,25.0,2.0,6.0,4.0,1.0,2.0,6.0,2.0,6.0,5.0,1.0,2.0,6.0,1.0,1.0,1.25,1.0,1.0,1.0,16.0,14.0,12.0,28.0,15.0,25.0,2.28571428571,1.4,1.71428571429,2.54545454545,1.15384615385,1.38888888889,7.0,10.0,7.0,11.0,13.0,18.0,21.0,110.0,10.0,6.0,1.66666666667,88.0,22.0,45.0,21.0,1.95555555556,1.04761904762,66.0,1.66666666667,20,4,20,3,0
151,4.0,3.0,10.0,11.0,12.0,9.0,8.0,7.0,27.0,13.0,19.0,14.0,2.0,2.33333333333,2.7,1.18181818182,1.58333333333,1.55555555556,4.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,2.0,6.0,6.0,11.0,13.0,18.0,11.0,10.0,11.0,28.0,15.0,25.0,16.0,6.0,4.0,1.0,2.0,6.0,4.0,6.0,5.0,1.0,2.0,6.0,4.0,1.0,1.25,1.0,1.0,1.0,1.0,14.0,12.0,28.0,15.0,25.0,18.0,1.4,1.71428571429,2.54545454545,1.15384615385,1.38888888889,1.38461538462,10.0,7.0,11.0,13.0,18.0,13.0,14.0,112.0,7.0,7.0,1.0,88.0,24.0,49.0,23.0,1.79591836735,1.04347826087,72.0,1.55555555556,20,4,40,3,0
152,3.0,10.0,11.0,12.0,9.0,15.0,7.0,27.0,13.0,19.0,14.0,38.0,2.33333333333,2.7,1.18181818182,1.58333333333,1.55555555556,2.53333333333,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,11.0,13.0,18.0,11.0,21.0,11.0,28.0,15.0,25.0,16.0,44.0,4.0,1.0,2.0,6.0,4.0,6.0,5.0,1.0,2.0,6.0,4.0,6.0,1.25,1.0,1.0,1.0,1.0,1.0,12.0,28.0,15.0,25.0,18.0,44.0,1.71428571429,2.54545454545,1.15384615385,1.38888888889,1.38461538462,2.09523809524,7.0,11.0,13.0,18.0,13.0,21.0,33.0,142.0,3.0,3.0,1.0,118.0,24.0,60.0,23.0,1.96666666667,1.04347826087,83.0,1.71084337349,20,5,0,3,0
153,10.0,11.0,12.0,9.0,15.0,8.0,27.0,13.0,19.0,14.0,38.0,14.0,2.7,1.18181818182,1.58333333333,1.55555555556,2.53333333333,1.75,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,13.0,18.0,11.0,21.0,14.0,28.0,15.0,25.0,16.0,44.0,20.0,1.0,2.0,6.0,4.0,6.0,6.0,1.0,2.0,6.0,4.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,15.0,25.0,18.0,44.0,20.0,2.54545454545,1.15384615385,1.38888888889,1.38461538462,2.09523809524,1.42857142857,11.0,13.0,18.0,13.0,21.0,14.0,30.0,150.0,2.0,2.0,1.0,125.0,25.0,65.0,25.0,1.92307692308,1.0,90.0,1.66666666667,20,5,20,3,0
154,11.0,12.0,9.0,15.0,8.0,17.0,13.0,19.0,14.0,38.0,14.0,35.0,1.18181818182,1.58333333333,1.55555555556,2.53333333333,1.75,2.05882352941,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,13.0,18.0,11.0,21.0,14.0,30.0,15.0,25.0,16.0,44.0,20.0,48.0,2.0,6.0,4.0,6.0,6.0,16.0,2.0,6.0,4.0,6.0,6.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,25.0,18.0,44.0,20.0,51.0,1.15384615385,1.38888888889,1.38461538462,2.09523809524,1.42857142857,1.54545454545,13.0,18.0,13.0,21.0,14.0,33.0,34.0,173.0,5.0,5.0,1.0,133.0,40.0,72.0,40.0,1.84722222222,1.0,112.0,1.54464285714,20,5,40,3,0
155,12.0,9.0,15.0,8.0,17.0,21.0,19.0,14.0,38.0,14.0,35.0,31.0,1.58333333333,1.55555555556,2.53333333333,1.75,2.05882352941,1.47619047619,0.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,18.0,11.0,21.0,14.0,30.0,29.0,25.0,16.0,44.0,20.0,48.0,39.0,6.0,4.0,6.0,6.0,16.0,9.0,6.0,4.0,6.0,6.0,16.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,18.0,44.0,20.0,51.0,40.0,1.38888888889,1.38461538462,2.09523809524,1.42857142857,1.54545454545,1.33333333333,18.0,13.0,21.0,14.0,33.0,30.0,46.0,198.0,6.0,6.0,1.0,151.0,47.0,82.0,47.0,1.84146341463,1.0,129.0,1.53488372093,20,6,0,3,0
156,9.0,15.0,8.0,17.0,21.0,22.0,14.0,38.0,14.0,35.0,31.0,44.0,1.55555555556,2.53333333333,1.75,2.05882352941,1.47619047619,2.0,2.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,3.0,11.0,21.0,14.0,30.0,29.0,31.0,16.0,44.0,20.0,48.0,39.0,53.0,4.0,6.0,6.0,16.0,9.0,12.0,4.0,6.0,6.0,16.0,9.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,44.0,20.0,51.0,40.0,56.0,1.38461538462,2.09523809524,1.42857142857,1.54545454545,1.33333333333,1.64705882353,13.0,21.0,14.0,33.0,30.0,34.0,27.0,229.0,9.0,9.0,1.0,176.0,53.0,92.0,53.0,1.91304347826,1.0,145.0,1.57931034483,20,6,20,3,0
157,15.0,8.0,17.0,21.0,22.0,24.0,38.0,14.0,35.0,31.0,44.0,43.0,2.53333333333,1.75,2.05882352941,1.47619047619,2.0,1.79166666667,0.0,0.0,3.0,1.0,3.0,5.0,0.0,0.0,3.0,1.0,3.0,5.0,21.0,14.0,30.0,29.0,31.0,41.0,44.0,20.0,48.0,39.0,53.0,60.0,6.0,6.0,16.0,9.0,12.0,22.0,6.0,6.0,16.0,9.0,12.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0,20.0,51.0,40.0,56.0,65.0,2.09523809524,1.42857142857,1.54545454545,1.33333333333,1.64705882353,1.41304347826,21.0,14.0,33.0,30.0,34.0,46.0,55.0,276.0,12.0,12.0,1.0,205.0,71.0,107.0,71.0,1.91588785047,1.0,178.0,1.55056179775,20,6,40,3,0
158,8.0,17.0,21.0,22.0,24.0,15.0,14.0,35.0,31.0,44.0,43.0,36.0,1.75,2.05882352941,1.47619047619,2.0,1.79166666667,2.4,0.0,3.0,1.0,3.0,5.0,3.0,0.0,3.0,1.0,3.0,5.0,3.0,14.0,30.0,29.0,31.0,41.0,24.0,20.0,48.0,39.0,53.0,60.0,45.0,6.0,16.0,9.0,12.0,22.0,12.0,6.0,16.0,9.0,12.0,22.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,51.0,40.0,56.0,65.0,48.0,1.42857142857,1.54545454545,1.33333333333,1.64705882353,1.41304347826,1.77777777778,14.0,33.0,30.0,34.0,46.0,27.0,71.0,280.0,15.0,15.0,1.0,203.0,77.0,107.0,77.0,1.89719626168,1.0,184.0,1.52173913043,20,7,0,3,0
159,17.0,21.0,22.0,24.0,15.0,26.0,35.0,31.0,44.0,43.0,36.0,57.0,2.05882352941,1.47619047619,2.0,1.79166666667,2.4,2.19230769231,3.0,1.0,3.0,5.0,3.0,10.0,3.0,1.0,3.0,5.0,3.0,13.0,30.0,29.0,31.0,41.0,24.0,45.0,48.0,39.0,53.0,60.0,45.0,76.0,16.0,9.0,12.0,22.0,12.0,29.0,16.0,9.0,12.0,22.0,12.0,32.0,1.0,1.0,1.0,1.0,1.0,1.10344827586,51.0,40.0,56.0,65.0,48.0,89.0,1.54545454545,1.33333333333,1.64705882353,1.41304347826,1.77777777778,1.61818181818,33.0,30.0,34.0,46.0,27.0,55.0,88.0,349.0,28.0,25.0,1.12,246.0,103.0,125.0,100.0,1.968,1.03,225.0,1.55111111111,20,7,20,3,0
160,21.0,22.0,24.0,15.0,26.0,27.0,31.0,44.0,43.0,36.0,57.0,60.0,1.47619047619,2.0,1.79166666667,2.4,2.19230769231,2.22222222222,1.0,3.0,5.0,3.0,10.0,17.0,1.0,3.0,5.0,3.0,13.0,20.0,29.0,31.0,41.0,24.0,45.0,54.0,39.0,53.0,60.0,45.0,76.0,90.0,9.0,12.0,22.0,12.0,29.0,44.0,9.0,12.0,22.0,12.0,32.0,50.0,1.0,1.0,1.0,1.0,1.10344827586,1.13636363636,40.0,56.0,65.0,48.0,89.0,110.0,1.33333333333,1.64705882353,1.41304347826,1.77777777778,1.61818181818,1.54929577465,30.0,34.0,46.0,27.0,55.0,71.0,111.0,408.0,45.0,39.0,1.15384615385,271.0,137.0,135.0,128.0,2.00740740741,1.0703125,263.0,1.55133079848,20,7,40,3,0
161,22.0,24.0,15.0,26.0,27.0,20.0,44.0,43.0,36.0,57.0,60.0,31.0,2.0,1.79166666667,2.4,2.19230769231,2.22222222222,1.55,3.0,5.0,3.0,10.0,17.0,21.0,3.0,5.0,3.0,13.0,20.0,25.0,31.0,41.0,24.0,45.0,54.0,67.0,53.0,60.0,45.0,76.0,90.0,78.0,12.0,22.0,12.0,29.0,44.0,68.0,12.0,22.0,12.0,32.0,50.0,72.0,1.0,1.0,1.0,1.10344827586,1.13636363636,1.05882352941,56.0,65.0,48.0,89.0,110.0,103.0,1.64705882353,1.41304347826,1.77777777778,1.61818181818,1.54929577465,1.17045454545,34.0,46.0,27.0,55.0,71.0,88.0,106.0,471.0,69.0,59.0,1.16949152542,271.0,200.0,134.0,187.0,2.0223880597,1.06951871658,321.0,1.46728971963,20,8,0,3,0
162,24.0,15.0,26.0,27.0,20.0,17.0,43.0,36.0,57.0,60.0,31.0,28.0,1.79166666667,2.4,2.19230769231,2.22222222222,1.55,1.64705882353,5.0,3.0,10.0,17.0,21.0,29.0,5.0,3.0,13.0,20.0,25.0,35.0,41.0,24.0,45.0,54.0,67.0,82.0,60.0,45.0,76.0,90.0,78.0,93.0,22.0,12.0,29.0,44.0,68.0,94.0,22.0,12.0,32.0,50.0,72.0,100.0,1.0,1.0,1.10344827586,1.13636363636,1.05882352941,1.06382978723,65.0,48.0,89.0,110.0,103.0,128.0,1.41304347826,1.77777777778,1.61818181818,1.54929577465,1.17045454545,1.15315315315,46.0,27.0,55.0,71.0,88.0,111.0,100.0,543.0,101.0,85.0,1.18823529412,255.0,288.0,129.0,269.0,1.97674418605,1.07063197026,398.0,1.36432160804,20,8,20,3,0
163,15.0,26.0,27.0,20.0,17.0,25.0,36.0,57.0,60.0,31.0,28.0,38.0,2.4,2.19230769231,2.22222222222,1.55,1.64705882353,1.52,3.0,10.0,17.0,21.0,29.0,29.0,3.0,13.0,20.0,25.0,35.0,36.0,24.0,45.0,54.0,67.0,82.0,77.0,45.0,76.0,90.0,78.0,93.0,93.0,12.0,29.0,44.0,68.0,94.0,81.0,12.0,32.0,50.0,72.0,100.0,91.0,1.0,1.10344827586,1.13636363636,1.05882352941,1.06382978723,1.12345679012,48.0,89.0,110.0,103.0,128.0,129.0,1.77777777778,1.61818181818,1.54929577465,1.17045454545,1.15315315315,1.21698113208,27.0,55.0,71.0,88.0,111.0,106.0,114.0,607.0,132.0,109.0,1.21100917431,250.0,357.0,130.0,328.0,1.92307692308,1.08841463415,458.0,1.32532751092,20,8,40,3,0
164,26.0,27.0,20.0,17.0,25.0,17.0,57.0,60.0,31.0,28.0,38.0,27.0,2.19230769231,2.22222222222,1.55,1.64705882353,1.52,1.58823529412,10.0,17.0,21.0,29.0,29.0,26.0,13.0,20.0,25.0,35.0,36.0,29.0,45.0,54.0,67.0,82.0,77.0,74.0,76.0,90.0,78.0,93.0,93.0,84.0,29.0,44.0,68.0,94.0,81.0,83.0,32.0,50.0,72.0,100.0,91.0,86.0,1.10344827586,1.13636363636,1.05882352941,1.06382978723,1.12345679012,1.03614457831,89.0,110.0,103.0,128.0,129.0,113.0,1.61818181818,1.54929577465,1.17045454545,1.15315315315,1.21698113208,1.13,55.0,71.0,88.0,111.0,106.0,100.0,118.0,672.0,158.0,132.0,1.19696969697,241.0,431.0,132.0,399.0,1.82575757576,1.08020050125,531.0,1.26553672316,20,9,0,3,0
165,27.0,20.0,17.0,25.0,17.0,20.0,60.0,31.0,28.0,38.0,27.0,39.0,2.22222222222,1.55,1.64705882353,1.52,1.58823529412,1.95,17.0,21.0,29.0,29.0,26.0,32.0,20.0,25.0,35.0,36.0,29.0,44.0,54.0,67.0,82.0,77.0,74.0,82.0,90.0,78.0,93.0,93.0,84.0,102.0,44.0,68.0,94.0,81.0,83.0,94.0,50.0,72.0,100.0,91.0,86.0,107.0,1.13636363636,1.05882352941,1.06382978723,1.12345679012,1.03614457831,1.13829787234,110.0,103.0,128.0,129.0,113.0,146.0,1.54929577465,1.17045454545,1.15315315315,1.21698113208,1.13,1.28070175439,71.0,88.0,111.0,106.0,100.0,114.0,106.0,729.0,189.0,154.0,1.22727272727,223.0,506.0,126.0,464.0,1.76984126984,1.09051724138,590.0,1.23559322034,20,9,20,3,0
166,20.0,17.0,25.0,17.0,20.0,23.0,31.0,28.0,38.0,27.0,39.0,42.0,1.55,1.64705882353,1.52,1.58823529412,1.95,1.82608695652,21.0,29.0,29.0,26.0,32.0,25.0,25.0,35.0,36.0,29.0,44.0,28.0,67.0,82.0,77.0,74.0,82.0,93.0,78.0,93.0,93.0,84.0,102.0,115.0,68.0,94.0,81.0,83.0,94.0,95.0,72.0,100.0,91.0,86.0,107.0,101.0,1.05882352941,1.06382978723,1.12345679012,1.03614457831,1.13829787234,1.06315789474,103.0,128.0,129.0,113.0,146.0,143.0,1.17045454545,1.15315315315,1.21698113208,1.13,1.28070175439,1.21186440678,88.0,111.0,106.0,100.0,114.0,118.0,115.0,762.0,197.0,162.0,1.21604938272,205.0,557.0,122.0,515.0,1.68032786885,1.08155339806,637.0,1.19623233909,20,9,40,3,0
167,17.0,25.0,17.0,20.0,23.0,27.0,28.0,38.0,27.0,39.0,42.0,52.0,1.64705882353,1.52,1.58823529412,1.95,1.82608695652,1.92592592593,29.0,29.0,26.0,32.0,25.0,21.0,35.0,36.0,29.0,44.0,28.0,28.0,82.0,77.0,74.0,82.0,93.0,85.0,93.0,93.0,84.0,102.0,115.0,107.0,94.0,81.0,83.0,94.0,95.0,79.0,100.0,91.0,86.0,107.0,101.0,83.0,1.06382978723,1.12345679012,1.03614457831,1.13829787234,1.06315789474,1.05063291139,128.0,129.0,113.0,146.0,143.0,135.0,1.15315315315,1.21698113208,1.13,1.28070175439,1.21186440678,1.27358490566,111.0,106.0,100.0,114.0,118.0,106.0,107.0,794.0,200.0,162.0,1.23456790123,226.0,568.0,129.0,526.0,1.7519379845,1.07984790875,655.0,1.21221374046,20,10,0,3,0
