,cargo_count0,cargo_count1,cargo_count2,cargo_count3,cargo_count4,cargo_count5,cargo_model0,cargo_model1,cargo_model2,cargo_model3,cargo_model4,cargo_model5,cargo_model_avg0,cargo_model_avg1,cargo_model_avg2,cargo_model_avg3,cargo_model_avg4,cargo_model_avg5,etc_count0,etc_count1,etc_count2,etc_count3,etc_count4,etc_count5,no_count0,no_count1,no_count2,no_count3,no_count4,no_count5,passenger_count0,passenger_count1,passenger_count2,passenger_count3,passenger_count4,passenger_count5,passenger_model0,passenger_model1,passenger_model2,passenger_model3,passenger_model4,passenger_model5,passenger_model_avg0,passenger_model_avg1,passenger_model_avg2,passenger_model_avg3,passenger_model_avg4,passenger_model_avg5,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,vehicle_model_avg0,vehicle_model_avg1,vehicle_model_avg2,vehicle_model_avg3,vehicle_model_avg4,vehicle_model_avg5,volume0,volume1,volume2,volume3,volume4,volume5,y,vehicle_all_model,cargo_all_model,passenger_all_model,no_all_count,cargo_all_count,passenger_all_count,volume_all,etc_all_count,vehicle_all_model_avg,cargo_all_model_avg,passenger_all_model_avg,month,day,hour,minute
2016-09-21 08:40:00,15.0,37.0,40.0,31.0,36.0,28.0,24.0,70.0,82.0,65.0,76.0,69.0,1.6,1.89189189189,2.05,2.09677419355,2.11111111111,2.46428571429,24.0,33.0,20.0,25.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,100.0,92.0,91.0,60.0,70.0,111.0,114.0,101.0,93.0,63.0,79.0,1.06730769231,1.14,1.09782608696,1.02197802198,1.05,1.12857142857,135.0,184.0,183.0,158.0,139.0,148.0,1.13445378151,1.34306569343,1.38636363636,1.29508196721,1.44791666667,1.51020408163,119.0,137.0,132.0,122.0,96.0,98.0,96.0,947.0,386.0,561.0,0.0,187.0,517.0,704.0,136.0,1.34517045455,2.06417112299,2.06417112299,9,21,12,20
2016-09-21 09:00:00,37.0,40.0,31.0,36.0,28.0,26.0,70.0,82.0,65.0,76.0,69.0,37.0,1.89189189189,2.05,2.09677419355,2.11111111111,2.46428571429,1.42307692308,33.0,20.0,25.0,18.0,16.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,92.0,91.0,60.0,70.0,63.0,114.0,101.0,93.0,63.0,79.0,79.0,1.14,1.09782608696,1.02197802198,1.05,1.12857142857,1.25396825397,184.0,183.0,158.0,139.0,148.0,116.0,1.34306569343,1.38636363636,1.29508196721,1.44791666667,1.51020408163,1.30337078652,137.0,132.0,122.0,96.0,98.0,89.0,90.0,928.0,399.0,529.0,0.0,198.0,476.0,674.0,134.0,1.37685459941,2.01515151515,2.01515151515,9,21,12,40
2016-09-21 09:20:00,40.0,31.0,36.0,28.0,26.0,29.0,82.0,65.0,76.0,69.0,37.0,67.0,2.05,2.09677419355,2.11111111111,2.46428571429,1.42307692308,2.31034482759,20.0,25.0,18.0,16.0,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,91.0,60.0,70.0,63.0,48.0,101.0,93.0,63.0,79.0,79.0,51.0,1.09782608696,1.02197802198,1.05,1.12857142857,1.25396825397,1.0625,183.0,158.0,139.0,148.0,116.0,118.0,1.38636363636,1.29508196721,1.44791666667,1.51020408163,1.30337078652,1.53246753247,132.0,122.0,96.0,98.0,89.0,77.0,87.0,862.0,396.0,466.0,0.0,190.0,424.0,614.0,113.0,1.40390879479,2.08421052632,2.08421052632,9,21,13,0
2016-09-21 09:40:00,31.0,36.0,28.0,26.0,29.0,20.0,65.0,76.0,69.0,37.0,67.0,38.0,2.09677419355,2.11111111111,2.46428571429,1.42307692308,2.31034482759,1.9,25.0,18.0,16.0,22.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,60.0,70.0,63.0,48.0,59.0,93.0,63.0,79.0,79.0,51.0,63.0,1.02197802198,1.05,1.12857142857,1.25396825397,1.0625,1.06779661017,158.0,139.0,148.0,116.0,118.0,101.0,1.29508196721,1.44791666667,1.51020408163,1.30337078652,1.53246753247,1.27848101266,122.0,96.0,98.0,89.0,77.0,79.0,87.0,780.0,352.0,428.0,0.0,170.0,391.0,561.0,108.0,1.39037433155,2.07058823529,2.07058823529,9,21,13,20
2016-09-21 10:00:00,36.0,28.0,26.0,29.0,20.0,30.0,76.0,69.0,37.0,67.0,38.0,44.0,2.11111111111,2.46428571429,1.42307692308,2.31034482759,1.9,1.46666666667,18.0,16.0,22.0,12.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,70.0,63.0,48.0,59.0,48.0,63.0,79.0,79.0,51.0,63.0,63.0,1.05,1.12857142857,1.25396825397,1.0625,1.06779661017,1.3125,139.0,148.0,116.0,118.0,101.0,107.0,1.44791666667,1.51020408163,1.30337078652,1.53246753247,1.27848101266,1.37179487179,96.0,98.0,89.0,77.0,79.0,78.0,105.0,729.0,331.0,398.0,0.0,169.0,348.0,517.0,97.0,1.41005802708,1.95857988166,1.95857988166,9,21,13,40
2016-09-21 10:20:00,28.0,26.0,29.0,20.0,30.0,33.0,69.0,37.0,67.0,38.0,44.0,60.0,2.46428571429,1.42307692308,2.31034482759,1.9,1.46666666667,1.81818181818,16.0,22.0,12.0,15.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,63.0,48.0,59.0,48.0,51.0,79.0,79.0,51.0,63.0,63.0,53.0,1.12857142857,1.25396825397,1.0625,1.06779661017,1.3125,1.03921568627,148.0,116.0,118.0,101.0,107.0,113.0,1.51020408163,1.30337078652,1.53246753247,1.27848101266,1.37179487179,1.34523809524,98.0,89.0,77.0,79.0,78.0,84.0,104.0,703.0,315.0,388.0,0.0,166.0,339.0,505.0,99.0,1.39207920792,1.89759036145,1.89759036145,9,21,14,0
2016-09-21 10:40:00,26.0,29.0,20.0,30.0,33.0,39.0,37.0,67.0,38.0,44.0,60.0,83.0,1.42307692308,2.31034482759,1.9,1.46666666667,1.81818181818,2.12820512821,22.0,12.0,15.0,14.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,48.0,59.0,48.0,51.0,57.0,79.0,51.0,63.0,63.0,53.0,70.0,1.25396825397,1.0625,1.06779661017,1.3125,1.03921568627,1.22807017544,116.0,118.0,101.0,107.0,113.0,153.0,1.30337078652,1.53246753247,1.27848101266,1.37179487179,1.34523809524,1.59375,89.0,77.0,79.0,78.0,84.0,96.0,93.0,708.0,329.0,379.0,0.0,177.0,326.0,503.0,99.0,1.40755467197,1.85875706215,1.85875706215,9,21,14,20
2016-09-21 11:00:00,29.0,20.0,30.0,33.0,39.0,29.0,67.0,38.0,44.0,60.0,83.0,62.0,2.31034482759,1.9,1.46666666667,1.81818181818,2.12820512821,2.13793103448,12.0,15.0,14.0,20.0,16.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,59.0,48.0,51.0,57.0,61.0,51.0,63.0,63.0,53.0,70.0,76.0,1.0625,1.06779661017,1.3125,1.03921568627,1.22807017544,1.24590163934,118.0,101.0,107.0,113.0,153.0,138.0,1.53246753247,1.27848101266,1.37179487179,1.34523809524,1.59375,1.53333333333,77.0,79.0,78.0,84.0,96.0,90.0,103.0,730.0,354.0,376.0,0.0,180.0,324.0,504.0,99.0,1.44841269841,1.96666666667,1.96666666667,9,21,14,40
2016-09-21 11:20:00,20.0,30.0,33.0,39.0,29.0,25.0,38.0,44.0,60.0,83.0,62.0,53.0,1.9,1.46666666667,1.81818181818,2.12820512821,2.13793103448,2.12,15.0,14.0,20.0,16.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,48.0,51.0,57.0,61.0,62.0,63.0,63.0,53.0,70.0,76.0,62.0,1.06779661017,1.3125,1.03921568627,1.22807017544,1.24590163934,1.0,101.0,107.0,113.0,153.0,138.0,115.0,1.27848101266,1.37179487179,1.34523809524,1.59375,1.53333333333,1.32183908046,79.0,78.0,84.0,96.0,90.0,87.0,98.0,727.0,340.0,387.0,0.0,176.0,338.0,514.0,109.0,1.41439688716,1.93181818182,1.93181818182,9,21,15,0
2016-09-21 11:40:00,30.0,33.0,39.0,29.0,25.0,23.0,44.0,60.0,83.0,62.0,53.0,37.0,1.46666666667,1.81818181818,2.12820512821,2.13793103448,2.12,1.60869565217,14.0,20.0,16.0,22.0,22.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,51.0,57.0,61.0,62.0,64.0,63.0,53.0,70.0,76.0,62.0,66.0,1.3125,1.03921568627,1.22807017544,1.24590163934,1.0,1.03125,107.0,113.0,153.0,138.0,115.0,103.0,1.37179487179,1.34523809524,1.59375,1.53333333333,1.32183908046,1.18390804598,78.0,84.0,96.0,90.0,87.0,87.0,96.0,729.0,339.0,390.0,0.0,179.0,343.0,522.0,111.0,1.39655172414,1.8938547486,1.8938547486,9,21,15,20
2016-09-21 12:00:00,33.0,39.0,29.0,25.0,23.0,30.0,60.0,83.0,62.0,53.0,37.0,75.0,1.81818181818,2.12820512821,2.13793103448,2.12,1.60869565217,2.5,20.0,16.0,22.0,22.0,17.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,57.0,61.0,62.0,64.0,75.0,53.0,70.0,76.0,62.0,66.0,87.0,1.03921568627,1.22807017544,1.24590163934,1.0,1.03125,1.16,113.0,153.0,138.0,115.0,103.0,162.0,1.34523809524,1.59375,1.53333333333,1.32183908046,1.18390804598,1.54285714286,84.0,96.0,90.0,87.0,87.0,105.0,90.0,784.0,370.0,414.0,0.0,179.0,370.0,549.0,119.0,1.42805100182,2.06703910615,2.06703910615,9,21,15,40
2016-09-21 12:20:00,39.0,29.0,25.0,23.0,30.0,19.0,83.0,62.0,53.0,37.0,75.0,39.0,2.12820512821,2.13793103448,2.12,1.60869565217,2.5,2.05263157895,16.0,22.0,22.0,17.0,22.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,61.0,62.0,64.0,75.0,85.0,70.0,76.0,62.0,66.0,87.0,91.0,1.22807017544,1.24590163934,1.0,1.03125,1.16,1.07058823529,153.0,138.0,115.0,103.0,162.0,130.0,1.59375,1.53333333333,1.32183908046,1.18390804598,1.54285714286,1.25,96.0,90.0,87.0,87.0,105.0,104.0,105.0,801.0,349.0,452.0,0.0,165.0,404.0,569.0,123.0,1.40773286467,2.11515151515,2.11515151515,9,21,16,0
2016-09-21 12:40:00,29.0,25.0,23.0,30.0,19.0,25.0,62.0,53.0,37.0,75.0,39.0,42.0,2.13793103448,2.12,1.60869565217,2.5,2.05263157895,1.68,22.0,22.0,17.0,22.0,24.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,62.0,64.0,75.0,85.0,68.0,76.0,62.0,66.0,87.0,91.0,80.0,1.24590163934,1.0,1.03125,1.16,1.07058823529,1.17647058824,138.0,115.0,103.0,162.0,130.0,122.0,1.53333333333,1.32183908046,1.18390804598,1.54285714286,1.25,1.31182795699,90.0,87.0,87.0,105.0,104.0,93.0,97.0,770.0,308.0,462.0,0.0,151.0,415.0,566.0,126.0,1.36042402827,2.03973509934,2.03973509934,9,21,16,20
2016-09-21 13:00:00,25.0,23.0,30.0,19.0,25.0,32.0,53.0,37.0,75.0,39.0,42.0,65.0,2.12,1.60869565217,2.5,2.05263157895,1.68,2.03125,22.0,17.0,22.0,24.0,19.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,75.0,85.0,68.0,71.0,62.0,66.0,87.0,91.0,80.0,75.0,1.0,1.03125,1.16,1.07058823529,1.17647058824,1.05633802817,115.0,103.0,162.0,130.0,122.0,140.0,1.32183908046,1.18390804598,1.54285714286,1.25,1.31182795699,1.35922330097,87.0,87.0,105.0,104.0,93.0,103.0,98.0,772.0,311.0,461.0,0.0,154.0,425.0,579.0,131.0,1.33333333333,2.01948051948,2.01948051948,9,21,16,40
2016-09-21 13:20:00,23.0,30.0,19.0,25.0,32.0,15.0,37.0,75.0,39.0,42.0,65.0,27.0,1.60869565217,2.5,2.05263157895,1.68,2.03125,1.8,17.0,22.0,24.0,19.0,27.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,75.0,85.0,68.0,71.0,83.0,66.0,87.0,91.0,80.0,75.0,96.0,1.03125,1.16,1.07058823529,1.17647058824,1.05633802817,1.15662650602,103.0,162.0,130.0,122.0,140.0,123.0,1.18390804598,1.54285714286,1.25,1.31182795699,1.35922330097,1.25510204082,87.0,105.0,104.0,93.0,103.0,98.0,94.0,780.0,285.0,495.0,0.0,144.0,446.0,590.0,133.0,1.32203389831,1.97916666667,1.97916666667,9,21,17,0
2016-09-21 13:40:00,30.0,19.0,25.0,32.0,15.0,22.0,75.0,39.0,42.0,65.0,27.0,38.0,2.5,2.05263157895,1.68,2.03125,1.8,1.72727272727,22.0,24.0,19.0,27.0,24.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,85.0,68.0,71.0,83.0,74.0,87.0,91.0,80.0,75.0,96.0,84.0,1.16,1.07058823529,1.17647058824,1.05633802817,1.15662650602,1.13513513514,162.0,130.0,122.0,140.0,123.0,122.0,1.54285714286,1.25,1.31182795699,1.35922330097,1.25510204082,1.27083333333,105.0,104.0,93.0,103.0,98.0,96.0,109.0,799.0,286.0,513.0,0.0,143.0,456.0,599.0,148.0,1.33388981636,2.0,2.0,9,21,17,20
2016-09-21 14:00:00,19.0,25.0,32.0,15.0,22.0,26.0,39.0,42.0,65.0,27.0,38.0,53.0,2.05263157895,1.68,2.03125,1.8,1.72727272727,2.03846153846,24.0,19.0,27.0,24.0,32.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,68.0,71.0,83.0,74.0,64.0,91.0,80.0,75.0,96.0,84.0,68.0,1.07058823529,1.17647058824,1.05633802817,1.15662650602,1.13513513514,1.0625,130.0,122.0,140.0,123.0,122.0,121.0,1.25,1.31182795699,1.35922330097,1.25510204082,1.27083333333,1.34444444444,104.0,93.0,103.0,98.0,96.0,90.0,94.0,758.0,264.0,494.0,0.0,139.0,445.0,584.0,144.0,1.29794520548,1.89928057554,1.89928057554,9,21,17,40
2016-09-21 14:20:00,25.0,32.0,15.0,22.0,26.0,14.0,42.0,65.0,27.0,38.0,53.0,30.0,1.68,2.03125,1.8,1.72727272727,2.03846153846,2.14285714286,19.0,27.0,24.0,32.0,18.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,71.0,83.0,74.0,64.0,91.0,80.0,75.0,96.0,84.0,68.0,94.0,1.17647058824,1.05633802817,1.15662650602,1.13513513514,1.0625,1.03296703297,122.0,140.0,123.0,122.0,121.0,124.0,1.31182795699,1.35922330097,1.25510204082,1.27083333333,1.34444444444,1.18095238095,93.0,103.0,98.0,96.0,90.0,105.0,74.0,752.0,255.0,497.0,0.0,134.0,451.0,585.0,151.0,1.28547008547,1.90298507463,1.90298507463,9,21,18,0
2016-09-21 14:40:00,32.0,15.0,22.0,26.0,14.0,21.0,65.0,27.0,38.0,53.0,30.0,37.0,2.03125,1.8,1.72727272727,2.03846153846,2.14285714286,1.7619047619,27.0,24.0,32.0,18.0,31.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,83.0,74.0,64.0,91.0,76.0,75.0,96.0,84.0,68.0,94.0,84.0,1.05633802817,1.15662650602,1.13513513514,1.0625,1.03296703297,1.10526315789,140.0,123.0,122.0,121.0,124.0,121.0,1.35922330097,1.25510204082,1.27083333333,1.34444444444,1.18095238095,1.24742268041,103.0,98.0,96.0,90.0,105.0,97.0,85.0,751.0,250.0,501.0,0.0,130.0,459.0,589.0,158.0,1.27504244482,1.92307692308,1.92307692308,9,21,18,20
2016-09-21 15:00:00,15.0,22.0,26.0,14.0,21.0,18.0,27.0,38.0,53.0,30.0,37.0,28.0,1.8,1.72727272727,2.03846153846,2.14285714286,1.7619047619,1.55555555556,24.0,32.0,18.0,31.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,74.0,64.0,91.0,76.0,80.0,96.0,84.0,68.0,94.0,84.0,89.0,1.15662650602,1.13513513514,1.0625,1.03296703297,1.10526315789,1.1125,123.0,122.0,121.0,124.0,121.0,117.0,1.25510204082,1.27083333333,1.34444444444,1.18095238095,1.24742268041,1.19387755102,98.0,96.0,90.0,105.0,97.0,98.0,78.0,728.0,213.0,515.0,0.0,116.0,468.0,584.0,153.0,1.24657534247,1.83620689655,1.83620689655,9,21,18,40
2016-09-21 15:20:00,22.0,26.0,14.0,21.0,18.0,19.0,38.0,53.0,30.0,37.0,28.0,37.0,1.72727272727,2.03846153846,2.14285714286,1.7619047619,1.55555555556,1.94736842105,32.0,18.0,31.0,26.0,22.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,64.0,91.0,76.0,80.0,75.0,84.0,68.0,94.0,84.0,89.0,79.0,1.13513513514,1.0625,1.03296703297,1.10526315789,1.1125,1.05333333333,122.0,121.0,124.0,121.0,117.0,116.0,1.27083333333,1.34444444444,1.18095238095,1.24742268041,1.19387755102,1.23404255319,96.0,90.0,105.0,97.0,98.0,94.0,46.0,721.0,223.0,498.0,0.0,120.0,460.0,580.0,161.0,1.24310344828,1.85833333333,1.85833333333,9,21,19,0
2016-09-21 15:40:00,26.0,14.0,21.0,18.0,19.0,10.0,53.0,30.0,37.0,28.0,37.0,28.0,2.03846153846,2.14285714286,1.7619047619,1.55555555556,1.94736842105,2.8,18.0,31.0,26.0,22.0,32.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,91.0,76.0,80.0,75.0,99.0,68.0,94.0,84.0,89.0,79.0,127.0,1.0625,1.03296703297,1.10526315789,1.1125,1.05333333333,1.28282828283,121.0,124.0,121.0,117.0,116.0,155.0,1.34444444444,1.18095238095,1.24742268041,1.19387755102,1.23404255319,1.42201834862,90.0,105.0,97.0,98.0,94.0,109.0,40.0,754.0,213.0,541.0,0.0,108.0,485.0,593.0,178.0,1.27150084317,1.97222222222,1.97222222222,9,21,19,20
2016-09-21 16:00:00,14.0,21.0,18.0,19.0,10.0,9.0,30.0,37.0,28.0,37.0,28.0,11.0,2.14285714286,1.7619047619,1.55555555556,1.94736842105,2.8,1.22222222222,31.0,26.0,22.0,32.0,49.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,76.0,80.0,75.0,99.0,85.0,94.0,84.0,89.0,79.0,127.0,100.0,1.03296703297,1.10526315789,1.1125,1.05333333333,1.28282828283,1.17647058824,124.0,121.0,117.0,116.0,155.0,111.0,1.18095238095,1.24742268041,1.19387755102,1.23404255319,1.42201834862,1.18085106383,105.0,97.0,98.0,94.0,109.0,94.0,49.0,744.0,171.0,573.0,0.0,91.0,506.0,597.0,192.0,1.24623115578,1.87912087912,1.87912087912,9,21,19,40
2016-09-21 16:20:00,21.0,18.0,19.0,10.0,9.0,7.0,37.0,28.0,37.0,28.0,11.0,9.0,1.7619047619,1.55555555556,1.94736842105,2.8,1.22222222222,1.28571428571,26.0,22.0,32.0,49.0,32.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,80.0,75.0,99.0,85.0,67.0,84.0,89.0,79.0,127.0,100.0,70.0,1.10526315789,1.1125,1.05333333333,1.28282828283,1.17647058824,1.0447761194,121.0,117.0,116.0,155.0,111.0,79.0,1.24742268041,1.19387755102,1.23404255319,1.42201834862,1.18085106383,1.06756756757,97.0,98.0,94.0,109.0,94.0,74.0,43.0,699.0,150.0,549.0,0.0,84.0,482.0,566.0,189.0,1.23498233216,1.78571428571,1.78571428571,9,21,20,0
2016-09-21 16:40:00,18.0,19.0,10.0,9.0,7.0,12.0,28.0,37.0,28.0,11.0,9.0,28.0,1.55555555556,1.94736842105,2.8,1.22222222222,1.28571428571,2.33333333333,22.0,32.0,49.0,32.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,99.0,85.0,67.0,73.0,89.0,79.0,127.0,100.0,70.0,77.0,1.1125,1.05333333333,1.28282828283,1.17647058824,1.0447761194,1.05479452055,117.0,116.0,155.0,111.0,79.0,105.0,1.19387755102,1.23404255319,1.42201834862,1.18085106383,1.06756756757,1.23529411765,98.0,94.0,109.0,94.0,74.0,85.0,47.0,683.0,141.0,542.0,0.0,75.0,479.0,554.0,191.0,1.23285198556,1.88,1.88,9,21,20,20
2016-09-21 17:00:00,19.0,10.0,9.0,7.0,12.0,21.0,37.0,28.0,11.0,9.0,28.0,33.0,1.94736842105,2.8,1.22222222222,1.28571428571,2.33333333333,1.57142857143,32.0,49.0,32.0,28.0,28.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,99.0,85.0,67.0,73.0,57.0,79.0,127.0,100.0,70.0,77.0,57.0,1.05333333333,1.28282828283,1.17647058824,1.0447761194,1.05479452055,1.0,116.0,155.0,111.0,79.0,105.0,90.0,1.23404255319,1.42201834862,1.18085106383,1.06756756757,1.23529411765,1.15384615385,94.0,109.0,94.0,74.0,85.0,78.0,26.0,656.0,146.0,510.0,0.0,78.0,456.0,534.0,187.0,1.22846441948,1.87179487179,1.87179487179,9,21,20,40
2016-09-21 17:20:00,10.0,9.0,7.0,12.0,21.0,10.0,28.0,11.0,9.0,28.0,33.0,20.0,2.8,1.22222222222,1.28571428571,2.33333333333,1.57142857143,2.0,49.0,32.0,28.0,28.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,85.0,67.0,73.0,57.0,36.0,127.0,100.0,70.0,77.0,57.0,36.0,1.28282828283,1.17647058824,1.0447761194,1.05479452055,1.0,1.0,155.0,111.0,79.0,105.0,90.0,56.0,1.42201834862,1.18085106383,1.06756756757,1.23529411765,1.15384615385,1.21739130435,109.0,94.0,74.0,85.0,78.0,46.0,29.0,596.0,129.0,467.0,0.0,69.0,417.0,486.0,166.0,1.22633744856,1.86956521739,1.86956521739,9,21,21,0
2016-09-21 17:40:00,9.0,7.0,12.0,21.0,10.0,10.0,11.0,9.0,28.0,33.0,20.0,19.0,1.22222222222,1.28571428571,2.33333333333,1.57142857143,2.0,1.9,32.0,28.0,28.0,18.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,67.0,73.0,57.0,36.0,30.0,100.0,70.0,77.0,57.0,36.0,34.0,1.17647058824,1.0447761194,1.05479452055,1.0,1.0,1.13333333333,111.0,79.0,105.0,90.0,56.0,53.0,1.18085106383,1.06756756757,1.23529411765,1.15384615385,1.21739130435,1.325,94.0,74.0,85.0,78.0,46.0,40.0,33.0,494.0,120.0,374.0,0.0,69.0,348.0,417.0,125.0,1.18465227818,1.73913043478,1.73913043478,9,21,21,20
2016-09-21 18:00:00,7.0,12.0,21.0,10.0,10.0,12.0,9.0,28.0,33.0,20.0,19.0,22.0,1.28571428571,2.33333333333,1.57142857143,2.0,1.9,1.83333333333,28.0,28.0,18.0,11.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,73.0,57.0,36.0,30.0,37.0,70.0,77.0,57.0,36.0,34.0,37.0,1.0447761194,1.05479452055,1.0,1.0,1.13333333333,1.0,79.0,105.0,90.0,56.0,53.0,59.0,1.06756756757,1.23529411765,1.15384615385,1.21739130435,1.325,1.20408163265,74.0,85.0,78.0,46.0,40.0,49.0,28.0,442.0,131.0,311.0,0.0,72.0,300.0,372.0,105.0,1.18817204301,1.81944444444,1.81944444444,9,21,21,40
2016-09-21 18:20:00,12.0,21.0,10.0,10.0,12.0,7.0,28.0,33.0,20.0,19.0,22.0,20.0,2.33333333333,1.57142857143,2.0,1.9,1.83333333333,2.85714285714,28.0,18.0,11.0,8.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,57.0,36.0,30.0,37.0,36.0,77.0,57.0,36.0,34.0,37.0,36.0,1.05479452055,1.0,1.0,1.13333333333,1.0,1.0,105.0,90.0,56.0,53.0,59.0,56.0,1.23529411765,1.15384615385,1.21739130435,1.325,1.20408163265,1.3023255814,85.0,78.0,46.0,40.0,49.0,43.0,26.0,419.0,142.0,277.0,0.0,72.0,269.0,341.0,92.0,1.22873900293,1.97222222222,1.97222222222,9,21,22,0
2016-09-21 18:40:00,21.0,10.0,10.0,12.0,7.0,10.0,33.0,20.0,19.0,22.0,20.0,17.0,1.57142857143,2.0,1.9,1.83333333333,2.85714285714,1.7,18.0,11.0,8.0,12.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,36.0,30.0,37.0,36.0,37.0,57.0,36.0,34.0,37.0,36.0,38.0,1.0,1.0,1.13333333333,1.0,1.0,1.02702702703,90.0,56.0,53.0,59.0,56.0,55.0,1.15384615385,1.21739130435,1.325,1.20408163265,1.3023255814,1.17021276596,78.0,46.0,40.0,49.0,43.0,47.0,23.0,369.0,131.0,238.0,0.0,70.0,233.0,303.0,72.0,1.21782178218,1.87142857143,1.87142857143,9,21,22,20
2016-09-21 19:00:00,10.0,10.0,12.0,7.0,10.0,4.0,20.0,19.0,22.0,20.0,17.0,10.0,2.0,1.9,1.83333333333,2.85714285714,1.7,2.5,11.0,8.0,12.0,15.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,30.0,37.0,36.0,37.0,22.0,36.0,34.0,37.0,36.0,38.0,22.0,1.0,1.13333333333,1.0,1.0,1.02702702703,1.0,56.0,53.0,59.0,56.0,55.0,32.0,1.21739130435,1.325,1.20408163265,1.3023255814,1.17021276596,1.23076923077,46.0,40.0,49.0,43.0,47.0,26.0,25.0,311.0,108.0,203.0,0.0,53.0,198.0,251.0,62.0,1.2390438247,2.03773584906,2.03773584906,9,21,22,40
2016-09-21 19:20:00,10.0,12.0,7.0,10.0,4.0,11.0,19.0,22.0,20.0,17.0,10.0,25.0,1.9,1.83333333333,2.85714285714,1.7,2.5,2.27272727273,8.0,12.0,15.0,8.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,37.0,36.0,37.0,22.0,18.0,34.0,37.0,36.0,38.0,22.0,19.0,1.13333333333,1.0,1.0,1.02702702703,1.0,1.05555555556,53.0,59.0,56.0,55.0,32.0,44.0,1.325,1.20408163265,1.3023255814,1.17021276596,1.23076923077,1.51724137931,40.0,49.0,43.0,47.0,26.0,29.0,13.0,299.0,113.0,186.0,0.0,54.0,180.0,234.0,55.0,1.27777777778,2.09259259259,2.09259259259,9,21,23,0
2016-09-21 19:40:00,12.0,7.0,10.0,4.0,11.0,7.0,22.0,20.0,17.0,10.0,25.0,14.0,1.83333333333,2.85714285714,1.7,2.5,2.27272727273,2.0,12.0,15.0,8.0,8.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,36.0,37.0,22.0,18.0,26.0,37.0,36.0,38.0,22.0,19.0,28.0,1.0,1.0,1.02702702703,1.0,1.05555555556,1.07692307692,59.0,56.0,55.0,32.0,44.0,42.0,1.20408163265,1.3023255814,1.17021276596,1.23076923077,1.51724137931,1.27272727273,49.0,43.0,47.0,26.0,29.0,33.0,21.0,288.0,108.0,180.0,0.0,51.0,176.0,227.0,52.0,1.26872246696,2.11764705882,2.11764705882,9,21,23,20
2016-09-21 20:00:00,7.0,10.0,4.0,11.0,7.0,7.0,20.0,17.0,10.0,25.0,14.0,12.0,2.85714285714,1.7,2.5,2.27272727273,2.0,1.71428571429,15.0,8.0,8.0,4.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,37.0,22.0,18.0,26.0,21.0,36.0,38.0,22.0,19.0,28.0,22.0,1.0,1.02702702703,1.0,1.05555555556,1.07692307692,1.04761904762,56.0,55.0,32.0,44.0,42.0,34.0,1.3023255814,1.17021276596,1.23076923077,1.51724137931,1.27272727273,1.21428571429,43.0,47.0,26.0,29.0,33.0,28.0,14.0,263.0,98.0,165.0,0.0,46.0,160.0,206.0,49.0,1.27669902913,2.13043478261,2.13043478261,9,21,23,40
